
TTD - Therapeutic Targets Database Full Data Download File
Title - Wiki pathway data for all TTD targets
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	Wiki pathway ID	Wiki pathway name
T83145	WP1449	Regulation of toll-like receptor signaling pathway
T83174	WP481	Insulin Signaling
T83174	WP437	EGF/EGFR Signaling Pathway
T83174	WP428	Wnt Signaling Pathway
T83174	WP399	Wnt Signaling Pathway and Pluripotency
T83174	WP35	G Protein Signaling Pathways
T83174	WP2355	Corticotropin-releasing hormone
T83174	WP2261	Signaling Pathways in Glioblastoma
T83174	WP2012	miRs in Muscle Cell Differentiation
T83174	WP2005	miR-targeted genes in muscle cell - TarBase
T83174	WP2004	miR-targeted genes in lymphocytes - TarBase
T83174	WP2002	miR-targeted genes in epithelium - TarBase
T83174	WP1976	Signalling by NGF
T83174	WP1793	Cell junction organization
T83192	WP2848	Differentiation Pathway
T83369	WP558	Complement and Coagulation Cascades
T83369	WP2762	PTM: gamma carboxylation, hypusine formation and arylsulfatase activation
T83369	WP272	Blood Clotting Cascade
T83369	WP1818	Formation of Fibrin Clot (Clotting Cascade)
T83376	WP2005	miR-targeted genes in muscle cell - TarBase
T83376	WP2004	miR-targeted genes in lymphocytes - TarBase
T83376	WP2003	miR-targeted genes in leukocytes - TarBase
T83386	WP176	Folate Metabolism
T83391	WP534	Glycolysis and Gluconeogenesis
T83398	WP382	MAPK Signaling Pathway
T83398	WP2853	Endoderm Differentiation
T83585	WP69	TCR Signaling Pathway
T83585	WP524	G13 Signaling Pathway
T83585	WP51	Regulation of Actin Cytoskeleton
T83585	WP2806	Human Complement System
T83585	WP2719	Fcgamma receptor (FCGR) dependent phagocytosis
T83585	WP2272	Pathogenic Escherichia coli infection
T83585	WP1927	TCR signaling
T83611	WP2679	MHC class II antigen presentation
T83611	WP1927	TCR signaling
T83611	WP1836	Interferon gamma signaling
T83611	WP1799	Costimulation by the CD28 family
T83797	WP313	Signaling of Hepatocyte Growth Factor Receptor
T83797	WP306	Focal Adhesion
T83797	WP2884	NRF2 pathway
T83797	WP2882	Nuclear Receptors Meta-Pathway
T83797	WP2870	Extracellular vesicle-mediated signaling in recipient cells
T83797	WP2848	Differentiation Pathway
T83797	WP2673	Interleukin-7 signaling
T83797	WP2263	Prostate Cancer
T83813	WP732	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling
T83813	WP58	Monoamine GPCRs
T83813	WP455	GPCRs, Class A Rhodopsin-like
T83813	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T83813	WP1825	GPCR ligand binding
T83813	WP1824	GPCR downstream signaling
T83875	WP706	SIDS Susceptibility Pathways
T83875	WP550	Biogenic Amine Synthesis
T83875	WP408	Oxidative Stress
T83875	WP2436	Dopamine metabolism
T83875	WP1879	Phase 1 - Functionalization of compounds
T83875	WP1871	Neurotransmitter Release Cycle
T83875	WP1870	Neurotransmitter Clearance In The Synaptic Cleft
T83875	WP1455	Serotonin Transporter Activity
T83905	WP2804	Hair Follicle Development: Induction (Part 1 of 3)
T83905	WP1793	Cell junction organization
T84117	WP722	Serotonin HTR1 Group and FOS Pathway
T84117	WP58	Monoamine GPCRs
T84117	WP455	GPCRs, Class A Rhodopsin-like
T84117	WP1825	GPCR ligand binding
T84117	WP1824	GPCR downstream signaling
T84173	WP2788	Sphingolipid metabolism
T84316	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T84316	WP2005	miR-targeted genes in muscle cell - TarBase
T84316	WP2004	miR-targeted genes in lymphocytes - TarBase
T84397	WP2359	Parkin-Ubiquitin Proteasomal System pathway
T84397	WP2272	Pathogenic Escherichia coli infection
T84397	WP1892	Protein folding
T84486	WP455	GPCRs, Class A Rhodopsin-like
T84486	WP289	Myometrial Relaxation and Contraction Pathways
T84486	WP2889	Oxytocin signaling
T84486	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T84486	WP24	Peptide GPCRs
T84486	WP1825	GPCR ligand binding
T84486	WP1824	GPCR downstream signaling
T84560	WP1902	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.
T84560	WP111	Electron Transport Chain
T84621	WP702	Metapathway biotransformation
T84621	WP43	Oxidation by Cytochrome P450
T84621	WP2749	Metabolism of steroid hormones and vitamin D
T84621	WP2355	Corticotropin-releasing hormone
T84631	WP558	Complement and Coagulation Cascades
T84631	WP2806	Human Complement System
T84631	WP2762	PTM: gamma carboxylation, hypusine formation and arylsulfatase activation
T84631	WP272	Blood Clotting Cascade
T84631	WP1818	Formation of Fibrin Clot (Clotting Cascade)
T84634	WP716	Vitamin A and Carotenoid Metabolism
T84634	WP702	Metapathway biotransformation
T84634	WP43	Oxidation by Cytochrome P450
T84634	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T84634	WP236	Adipogenesis
T84634	WP1879	Phase 1 - Functionalization of compounds
T84703	WP706	SIDS Susceptibility Pathways
T84703	WP2380	BDNF signaling pathway
T84780	WP306	Focal Adhesion
T84780	WP254	Apoptosis
T84780	WP231	TNF alpha Signaling Pathway
T84780	WP2036	TWEAK Signaling Pathway
T84780	WP1784	Apoptotic execution  phase
T84780	WP1772	Apoptosis Modulation and Signaling
T84886	WP1936	Transport of inorganic cations/anions and amino acids/oligopeptides
T85025	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T85025	WP2673	Interleukin-7 signaling
T85025	WP2203	TSLP Signaling Pathway
T85025	WP205	IL-7 Signaling Pathway
T85115	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T85115	WP1825	GPCR ligand binding
T85115	WP1824	GPCR downstream signaling
T85158	WP254	Apoptosis
T85188	WP2431	Spinal Cord Injury
T85250	WP500	Glycogen Metabolism
T85250	WP481	Insulin Signaling
T85250	WP363	Wnt Signaling Pathway Netpath
T85250	WP2667	Activation of Chaperone Genes by XBP1(S)
T85250	WP2583	T-Cell Receptor and Co-stimulatory Signaling
T85250	WP2377	Integrated Pancreatic Cancer Pathway
T85250	WP23	B Cell Receptor Signaling Pathway
T85250	WP2034	Leptin signaling pathway
T85250	WP1984	Integrated Breast Cancer Pathway
T85250	WP1982	SREBP signalling
T85250	WP127	IL-5 Signaling Pathway
T85272	WP2669	Potassium Channels
T85273	WP706	SIDS Susceptibility Pathways
T85309	WP2877	Vitamin D Receptor Pathway
T85309	WP2693	Metabolism of amino acids and derivatives
T85309	WP2525	Trans-sulfuration and one carbon metabolism
T85309	WP2333	Trans-sulfuration pathway
T85309	WP176	Folate Metabolism
T85309	WP1589	Folate-Alcohol and Cancer Pathway
T85309	WP1533	Vitamin B12 Metabolism
T85309	WP15	Selenium Micronutrient Network
T85435	WP710	DNA Damage Response (only ATM dependent)
T85435	WP481	Insulin Signaling
T85435	WP2509	Nanoparticle triggered autophagic cell death
T85435	WP2324	AGE/RAGE pathway
T85435	WP1913	Signaling by Insulin receptor
T85435	WP176	Folate Metabolism
T85435	WP1584	Type II diabetes mellitus
T85435	WP1533	Vitamin B12 Metabolism
T85435	WP15	Selenium Micronutrient Network
T85435	WP1403	AMPK Signaling
T85467	WP98	Prostaglandin Synthesis and Regulation
T85467	WP455	GPCRs, Class A Rhodopsin-like
T85467	WP247	Small Ligand GPCRs
T85467	WP1825	GPCR ligand binding
T85467	WP1824	GPCR downstream signaling
T85523	WP383	Striated Muscle Contraction
T85523	WP1864	Muscle contraction
T85529	WP69	TCR Signaling Pathway
T85529	WP453	Inflammatory Response Pathway
T85529	WP2684	Host Interactions of HIV factors
T85529	WP2653	PIP3 activates AKT signaling
T85529	WP2583	T-Cell Receptor and Co-stimulatory Signaling
T85529	WP2328	Allograft Rejection
T85529	WP1799	Costimulation by the CD28 family
T85616	WP2884	NRF2 pathway
T85616	WP2882	Nuclear Receptors Meta-Pathway
T85616	WP2824	Detoxification of Reactive Oxygen Species
T85616	WP2806	Human Complement System
T85616	WP2763	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways
T85616	WP231	TNF alpha Signaling Pathway
T85616	WP1851	Metabolism of nucleotides
T85616	WP15	Selenium Micronutrient Network
T85651	WP710	DNA Damage Response (only ATM dependent)
T85651	WP707	DNA Damage Response
T85651	WP673	ErbB Signaling Pathway
T85651	WP61	Notch Signaling Pathway
T85651	WP49	IL-2 Signaling Pathway
T85651	WP45	G1 to S cell cycle control
T85651	WP428	Wnt Signaling Pathway
T85651	WP400	p38 MAPK Signaling Pathway
T85651	WP399	Wnt Signaling Pathway and Pluripotency
T85651	WP382	MAPK Signaling Pathway
T85651	WP366	TGF beta Signaling Pathway
T85651	WP363	Wnt Signaling Pathway Netpath
T85651	WP2878	PPAR Alpha Pathway
T85651	WP2858	Ectoderm Differentiation
T85651	WP2839	Hair Follicle Development: Organogenesis (Part 2 of 3)
T85651	WP2828	Bladder Cancer
T85651	WP2815	Mammary gland development pathway - Involution (Stage 4 of 4)
T85651	WP2804	Hair Follicle Development: Induction (Part 1 of 3)
T85651	WP2772	S Phase
T85651	WP2755	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
T85651	WP2720	Signaling by NOTCH1
T85651	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T85651	WP2586	Aryl Hydrocarbon Receptor
T85651	WP2571	Polycystic Kidney Disease Pathway
T85651	WP254	Apoptosis
T85651	WP2446	Retinoblastoma (RB) in Cancer
T85651	WP2431	Spinal Cord Injury
T85651	WP2377	Integrated Pancreatic Cancer Pathway
T85651	WP2363	Gastric cancer network 2
T85651	WP23	B Cell Receptor Signaling Pathway
T85651	WP2263	Prostate Cancer
T85651	WP2249	Metastatic brain tumor
T85651	WP2203	TSLP Signaling Pathway
T85651	WP2064	Neural Crest Differentiation
T85651	WP205	IL-7 Signaling Pathway
T85651	WP2032	TSH signaling pathway
T85651	WP1984	Integrated Breast Cancer Pathway
T85651	WP1971	Integrated Cancer pathway
T85651	WP1858	Mitotic G1-G1/S phases
T85651	WP1742	TP53 Network
T85651	WP1545	miRNAs involved in DNA damage response
T85651	WP1530	miRNA Regulation of DNA Damage Response
T85651	WP127	IL-5 Signaling Pathway
T85670	WP706	SIDS Susceptibility Pathways
T85670	WP382	MAPK Signaling Pathway
T85670	WP2380	BDNF signaling pathway
T85670	WP1976	Signalling by NGF
T85670	WP1873	NGF signalling via TRKA from the plasma membrane
T85799	WP707	DNA Damage Response
T85799	WP45	G1 to S cell cycle control
T85799	WP34	Ovarian Infertility Genes
T85799	WP2878	PPAR Alpha Pathway
T85799	WP2828	Bladder Cancer
T85799	WP2772	S Phase
T85799	WP2751	Transcriptional Regulation of White Adipocyte Differentiation
T85799	WP2698	Meiotic Recombination
T85799	WP2446	Retinoblastoma (RB) in Cancer
T85799	WP2431	Spinal Cord Injury
T85799	WP2377	Integrated Pancreatic Cancer Pathway
T85799	WP2263	Prostate Cancer
T85799	WP2261	Signaling Pathways in Glioblastoma
T85799	WP2032	TSH signaling pathway
T85799	WP1984	Integrated Breast Cancer Pathway
T85799	WP1971	Integrated Cancer pathway
T85799	WP1858	Mitotic G1-G1/S phases
T85799	WP179	Cell Cycle
T85799	WP1530	miRNA Regulation of DNA Damage Response
T85857	WP2203	TSLP Signaling Pathway
T85943	WP673	ErbB Signaling Pathway
T85943	WP615	Senescence and Autophagy in Cancer
T85943	WP61	Notch Signaling Pathway
T85943	WP581	EPO Receptor Signaling
T85943	WP437	EGF/EGFR Signaling Pathway
T85943	WP366	TGF beta Signaling Pathway
T85943	WP313	Signaling of Hepatocyte Growth Factor Receptor
T85943	WP304	Kit receptor signaling pathway
T85943	WP2876	Pregnane X Receptor pathway
T85943	WP2873	Aryl Hydrocarbon Receptor Pathway
T85943	WP286	IL-3 Signaling Pathway
T85943	WP2643	Nanoparticle-mediated activation of receptor signaling
T85943	WP2571	Polycystic Kidney Disease Pathway
T85943	WP244	Alpha 6 Beta 4 signaling pathway
T85943	WP2380	BDNF signaling pathway
T85943	WP2377	Integrated Pancreatic Cancer Pathway
T85943	WP2374	Oncostatin M Signaling Pathway
T85943	WP2332	Interleukin-11 Signaling Pathway
T85943	WP2324	AGE/RAGE pathway
T85943	WP2261	Signaling Pathways in Glioblastoma
T85943	WP2203	TSLP Signaling Pathway
T85943	WP2100	Arylhydrocarbon receptor (AhR) signaling pathway
T85943	WP2038	Regulation of Microtubule Cytoskeleton
T85943	WP2035	FSH signaling pathway
T85943	WP2034	Leptin signaling pathway
T85943	WP2018	RANKL/RANK Signaling Pathway
T85943	WP185	Integrin-mediated Cell Adhesion
T85943	WP1539	Angiogenesis
T85943	WP138	Androgen receptor signaling pathway
T86014	WP26	Signal Transduction of S1P Receptor
T86014	WP1892	Protein folding
T86014	WP1422	Sphingolipid Metabolism
T86057	WP1935	Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds
T86115	WP430	Statin Pathway
T86115	WP2878	PPAR Alpha Pathway
T86115	WP2776	Visual phototransduction
T86115	WP2764	Lipid digestion, mobilization, and transport
T86130	WP306	Focal Adhesion
T86130	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T86130	WP185	Integrin-mediated Cell Adhesion
T86130	WP1833	Integrin cell surface interactions
T86130	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T86130	WP1794	Cell surface interactions at the vascular wall
T86254	WP366	TGF beta Signaling Pathway
T86254	WP306	Focal Adhesion
T86254	WP2787	Syndecan interactions
T86254	WP2703	Extracellular matrix organization
T86254	WP1833	Integrin cell surface interactions
T86264	WP2670	Iron uptake and transport
T86264	WP2007	Iron metabolism in placenta
T86264	WP1935	Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds
T86273	WP1825	GPCR ligand binding
T86273	WP1824	GPCR downstream signaling
T86350	WP673	ErbB Signaling Pathway
T86350	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T86350	WP2261	Signaling Pathways in Glioblastoma
T86350	WP2005	miR-targeted genes in muscle cell - TarBase
T86350	WP1591	Heart Development
T86364	WP706	SIDS Susceptibility Pathways
T86364	WP334	GPCRs, Class B Secretin-like
T86364	WP1825	GPCR ligand binding
T86364	WP1824	GPCR downstream signaling
T86385	WP554	ACE Inhibitor Pathway
T86385	WP2799	Regulation of Insulin-like Growth Factor (IGF) Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
T86399	WP3295	Chemical Compounds to monitor Proteins
T86428	WP2776	Visual phototransduction
T86462	WP2776	Visual phototransduction
T86462	WP2703	Extracellular matrix organization
T86528	WP2706	Activation of Gene Expression by SREBP (SREBF)
T86541	WP2670	Iron uptake and transport
T86552	WP453	Inflammatory Response Pathway
T86552	WP384	Apoptosis Modulation by HSP70
T86552	WP2795	Cardiac Hypertrophic Response
T86552	WP254	Apoptosis
T86552	WP2513	Nanoparticle triggered regulated necrosis
T86552	WP2447	Amyotrophic lateral sclerosis (ALS)
T86552	WP2377	Integrated Pancreatic Cancer Pathway
T86552	WP231	TNF alpha Signaling Pathway
T86552	WP2059	Alzheimers Disease
T86552	WP1814	Extrinsic Pathway for Apoptosis
T86552	WP1772	Apoptosis Modulation and Signaling
T86591	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T86591	WP2882	Nuclear Receptors Meta-Pathway
T86591	WP2881	Estrogen Receptor Pathway
T86591	WP2878	PPAR Alpha Pathway
T86591	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T86591	WP2751	Transcriptional Regulation of White Adipocyte Differentiation
T86591	WP2738	YAP1- and WWTR1 (TAZ)-stimulated gene expression
T86591	WP2706	Activation of Gene Expression by SREBP (SREBF)
T86591	WP236	Adipogenesis
T86591	WP2011	SREBF and miR33 in cholesterol and lipid homeostasis
T86591	WP1797	Circadian Clock
T86591	WP170	Nuclear Receptors
T86652	WP2846	PCSK9-mediated LDLR degradation
T86679	WP80	Nucleotide GPCRs
T86679	WP455	GPCRs, Class A Rhodopsin-like
T86679	WP1825	GPCR ligand binding
T86679	WP1824	GPCR downstream signaling
T86702	WP2769	Activation of Matrix Metalloproteinases
T86702	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T86702	WP2374	Oncostatin M Signaling Pathway
T86702	WP129	Matrix Metalloproteinases
T86803	WP733	Serotonin Receptor 2 and STAT3 Signaling
T86803	WP61	Notch Signaling Pathway
T86803	WP585	Interferon type I signaling pathways
T86803	WP581	EPO Receptor Signaling
T86803	WP560	TGF Beta Signaling Pathway
T86803	WP49	IL-2 Signaling Pathway
T86803	WP395	IL-4 Signaling Pathway
T86803	WP364	IL-6 signaling pathway
T86803	WP313	Signaling of Hepatocyte Growth Factor Receptor
T86803	WP304	Kit receptor signaling pathway
T86803	WP2868	TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer
T86803	WP286	IL-3 Signaling Pathway
T86803	WP2855	Dopaminergic Neurogenesis
T86803	WP2821	Transcriptional regulation of pluripotent stem cells
T86803	WP2815	Mammary gland development pathway - Involution (Stage 4 of 4)
T86803	WP2713	Signaling by SCF-KIT
T86803	WP2704	Interleukin-6 signaling
T86803	WP2657	Growth hormone receptor signaling
T86803	WP2593	JAK/STAT
T86803	WP2526	PDGF Pathway
T86803	WP2380	BDNF signaling pathway
T86803	WP2374	Oncostatin M Signaling Pathway
T86803	WP236	Adipogenesis
T86803	WP2332	Interleukin-11 Signaling Pathway
T86803	WP2324	AGE/RAGE pathway
T86803	WP2263	Prostate Cancer
T86803	WP2203	TSLP Signaling Pathway
T86803	WP22	IL-9 Signaling Pathway
T86803	WP2112	IL17 signaling pathway
T86803	WP205	IL-7 Signaling Pathway
T86803	WP2038	Regulation of Microtubule Cytoskeleton
T86803	WP2034	Leptin signaling pathway
T86803	WP2032	TSH signaling pathway
T86803	WP2029	Cell Differentiation - Index
T86803	WP2023	Cell Differentiation - meta
T86803	WP1916	Signaling by PDGF
T86803	WP1873	NGF signalling via TRKA from the plasma membrane
T86803	WP1559	TFs Regulate miRNAs related to cardiac hypertrophy
T86803	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T86803	WP1528	Physiological and Pathological Hypertrophy  of the Heart
T86803	WP138	Androgen receptor signaling pathway
T86803	WP127	IL-5 Signaling Pathway
T87023	WP455	GPCRs, Class A Rhodopsin-like
T87023	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T87023	WP247	Small Ligand GPCRs
T87023	WP1836	Interferon gamma signaling
T87023	WP1825	GPCR ligand binding
T87023	WP1824	GPCR downstream signaling
T87024	WP61	Notch Signaling Pathway
T87024	WP2781	Signaling by ERBB4
T87024	WP2722	Signaling by NOTCH3
T87024	WP2721	Signaling by NOTCH4
T87024	WP2720	Signaling by NOTCH1
T87024	WP2718	Signaling by NOTCH2
T87024	WP268	Notch Signaling Pathway
T87024	WP2059	Alzheimers Disease
T87024	WP1976	Signalling by NGF
T87075	WP69	TCR Signaling Pathway
T87075	WP1927	TCR signaling
T87075	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T87075	WP1799	Costimulation by the CD28 family
T87166	WP706	SIDS Susceptibility Pathways
T87166	WP534	Glycolysis and Gluconeogenesis
T87166	WP382	MAPK Signaling Pathway
T87166	WP1897	Regulation of beta-cell development
T87166	WP1848	Metabolism of carbohydrates
T87166	WP1828	Hexose transport
T87350	WP51	Regulation of Actin Cytoskeleton
T87350	WP382	MAPK Signaling Pathway
T87350	WP322	Osteoblast Signaling
T87350	WP306	Focal Adhesion
T87350	WP2884	NRF2 pathway
T87350	WP2848	Differentiation Pathway
T87350	WP2703	Extracellular matrix organization
T87350	WP2653	PIP3 activates AKT signaling
T87350	WP2526	PDGF Pathway
T87350	WP1916	Signaling by PDGF
T87350	WP1539	Angiogenesis
T87350	WP12	Osteoclast Signaling
T87670	WP1825	GPCR ligand binding
T87670	WP1824	GPCR downstream signaling
T87670	WP117	GPCRs, Other
T87675	WP437	EGF/EGFR Signaling Pathway
T87675	WP2593	JAK/STAT
T87675	WP2361	Gastric Cancer Network 1
T87675	WP1984	Integrated Breast Cancer Pathway
T87675	WP1782	APC/C-mediated degradation of cell cycle proteins
T87686	WP2369	Histone Modifications
T87749	WP516	Hypertrophy Model
T87831	WP455	GPCRs, Class A Rhodopsin-like
T87831	WP2806	Human Complement System
T87831	WP24	Peptide GPCRs
T87831	WP1825	GPCR ligand binding
T87831	WP1824	GPCR downstream signaling
T87916	WP2806	Human Complement System
T87916	WP231	TNF alpha Signaling Pathway
T87916	WP1794	Cell surface interactions at the vascular wall
T87939	WP558	Complement and Coagulation Cascades
T87939	WP2806	Human Complement System
T87939	WP272	Blood Clotting Cascade
T87939	WP1818	Formation of Fibrin Clot (Clotting Cascade)
T88182	WP2762	PTM: gamma carboxylation, hypusine formation and arylsulfatase activation
T88185	WP1825	GPCR ligand binding
T88185	WP1824	GPCR downstream signaling
T88304	WP2525	Trans-sulfuration and one carbon metabolism
T88304	WP2446	Retinoblastoma (RB) in Cancer
T88304	WP241	One Carbon Metabolism
T88304	WP2333	Trans-sulfuration pathway
T88322	WP2658	HIV Life Cycle
T88322	WP1906	RNA Polymerase II Transcription
T88430	WP673	ErbB Signaling Pathway
T88430	WP422	MAPK Cascade
T88430	WP2261	Signaling Pathways in Glioblastoma
T88430	WP1984	Integrated Breast Cancer Pathway
T88430	WP185	Integrin-mediated Cell Adhesion
T88505	WP408	Oxidative Stress
T88505	WP3	Transcriptional activation by NRF2
T88505	WP2884	NRF2 pathway
T88505	WP2882	Nuclear Receptors Meta-Pathway
T88505	WP2873	Aryl Hydrocarbon Receptor Pathway
T88505	WP2857	Mesodermal Commitment Pathway
T88505	WP2586	Aryl Hydrocarbon Receptor
T88505	WP2435	Quercetin and Nf-kB/ AP-1 Induced Cell Apoptosis
T88505	WP2100	Arylhydrocarbon receptor (AhR) signaling pathway
T88531	WP455	GPCRs, Class A Rhodopsin-like
T88531	WP1825	GPCR ligand binding
T88656	WP61	Notch Signaling Pathway
T88656	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T88656	WP2786	Pre-NOTCH Expression and Processing
T88656	WP2718	Signaling by NOTCH2
T88656	WP268	Notch Signaling Pathway
T88656	WP2064	Neural Crest Differentiation
T88656	WP2005	miR-targeted genes in muscle cell - TarBase
T88656	WP2004	miR-targeted genes in lymphocytes - TarBase
T88656	WP2002	miR-targeted genes in epithelium - TarBase
T88656	WP1822	Generic Transcription Pathway
T88729	WP236	Adipogenesis
T88729	WP1902	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.
T88729	WP111	Electron Transport Chain
T88806	WP306	Focal Adhesion
T88806	WP2703	Extracellular matrix organization
T88806	WP2666	Elastic fibre formation
T88806	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T88806	WP185	Integrin-mediated Cell Adhesion
T88806	WP1843	L1CAM interactions
T88806	WP1833	Integrin cell surface interactions
T88806	WP1794	Cell surface interactions at the vascular wall
T88847	WP383	Striated Muscle Contraction
T88847	WP2858	Ectoderm Differentiation
T88847	WP2703	Extracellular matrix organization
T88847	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T88847	WP1864	Muscle contraction
T88975	WP2005	miR-targeted genes in muscle cell - TarBase
T88975	WP2004	miR-targeted genes in lymphocytes - TarBase
T89034	WP558	Complement and Coagulation Cascades
T89034	WP2806	Human Complement System
T89034	WP2799	Regulation of Insulin-like Growth Factor (IGF) Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
T89034	WP2769	Activation of Matrix Metalloproteinases
T89034	WP272	Blood Clotting Cascade
T89034	WP1802	Dissolution of Fibrin Clot
T89034	WP176	Folate Metabolism
T89034	WP1533	Vitamin B12 Metabolism
T89034	WP15	Selenium Micronutrient Network
T89041	WP702	Metapathway biotransformation
T89041	WP496	Steroid Biosynthesis
T89041	WP43	Oxidation by Cytochrome P450
T89041	WP2749	Metabolism of steroid hormones and vitamin D
T89041	WP237	Glucocorticoid & Mineralcorticoid Metabolism
T89041	WP2263	Prostate Cancer
T89041	WP1879	Phase 1 - Functionalization of compounds
T89055	WP75	Toll-like receptor signaling pathway
T89055	WP734	Serotonin Receptor 4/6/7 and NR3C Signaling
T89055	WP732	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling
T89055	WP722	Serotonin HTR1 Group and FOS Pathway
T89055	WP69	TCR Signaling Pathway
T89055	WP666	Hypothetical Network for Drug Addiction
T89055	WP581	EPO Receptor Signaling
T89055	WP51	Regulation of Actin Cytoskeleton
T89055	WP49	IL-2 Signaling Pathway
T89055	WP481	Insulin Signaling
T89055	WP437	EGF/EGFR Signaling Pathway
T89055	WP422	MAPK Cascade
T89055	WP382	MAPK Signaling Pathway
T89055	WP366	TGF beta Signaling Pathway
T89055	WP364	IL-6 signaling pathway
T89055	WP313	Signaling of Hepatocyte Growth Factor Receptor
T89055	WP304	Kit receptor signaling pathway
T89055	WP2828	Bladder Cancer
T89055	WP2795	Cardiac Hypertrophic Response
T89055	WP2792	MAP kinase activation in TLR cascade
T89055	WP2735	RAF/MAP kinase cascade
T89055	WP2643	Nanoparticle-mediated activation of receptor signaling
T89055	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T89055	WP2636	Genes and (Common) Pathways Underlying Drug Addiction
T89055	WP2447	Amyotrophic lateral sclerosis (ALS)
T89055	WP2380	BDNF signaling pathway
T89055	WP2374	Oncostatin M Signaling Pathway
T89055	WP2332	Interleukin-11 Signaling Pathway
T89055	WP23	B Cell Receptor Signaling Pathway
T89055	WP2263	Prostate Cancer
T89055	WP2261	Signaling Pathways in Glioblastoma
T89055	WP2203	TSLP Signaling Pathway
T89055	WP22	IL-9 Signaling Pathway
T89055	WP205	IL-7 Signaling Pathway
T89055	WP2034	Leptin signaling pathway
T89055	WP195	IL-1 signaling pathway
T89055	WP1911	Signaling by FGFR
T89055	WP185	Integrin-mediated Cell Adhesion
T89055	WP1843	L1CAM interactions
T89055	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T89055	WP1449	Regulation of toll-like receptor signaling pathway
T89055	WP127	IL-5 Signaling Pathway
T89065	WP2725	Collagen biosynthesis and modifying enzymes
T89082	WP311	Synthesis and Degradation of Ketone Bodies
T89082	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T89082	WP1817	Fatty acid, triacylglycerol, and ketone body metabolism
T89213	WP455	GPCRs, Class A Rhodopsin-like
T89213	WP24	Peptide GPCRs
T89213	WP2197	Endothelin Pathways
T89213	WP1825	GPCR ligand binding
T89213	WP1824	GPCR downstream signaling
T89323	WP481	Insulin Signaling
T89361	WP707	DNA Damage Response
T89361	WP45	G1 to S cell cycle control
T89361	WP363	Wnt Signaling Pathway Netpath
T89361	WP2446	Retinoblastoma (RB) in Cancer
T89361	WP2261	Signaling Pathways in Glioblastoma
T89361	WP2249	Metastatic brain tumor
T89361	WP2005	miR-targeted genes in muscle cell - TarBase
T89361	WP2004	miR-targeted genes in lymphocytes - TarBase
T89361	WP2003	miR-targeted genes in leukocytes - TarBase
T89361	WP2002	miR-targeted genes in epithelium - TarBase
T89361	WP1858	Mitotic G1-G1/S phases
T89361	WP179	Cell Cycle
T89361	WP1545	miRNAs involved in DNA damage response
T89361	WP1530	miRNA Regulation of DNA Damage Response
T89529	WP481	Insulin Signaling
T89529	WP2657	Growth hormone receptor signaling
