
TTD - Therapeutic Targets Database Full Data Download File
Title - KEGG pathway data for all TTD targets
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	KEGG pathway ID	KEGG pathway name
T79798	hsa04261	Adrenergic signaling in cardiomyocytes
T79798	hsa04370	VEGF signaling pathway
T79798	hsa04380	Osteoclast differentiation
T79798	hsa04550	Signaling pathways regulating pluripotency of stem cells
T79798	hsa04611	Platelet activation
T79798	hsa04620	Toll-like receptor signaling pathway
T79798	hsa04621	NOD-like receptor signaling pathway
T79798	hsa04622	RIG-I-like receptor signaling pathway
T79798	hsa04660	T cell receptor signaling pathway
T79798	hsa04664	Fc epsilon RI signaling pathway
T79798	hsa04668	TNF signaling pathway
T79798	hsa04670	Leukocyte transendothelial migration
T79798	hsa04722	Neurotrophin signaling pathway
T79798	hsa04723	Retrograde endocannabinoid signaling
T79798	hsa04728	Dopaminergic synapse
T79798	hsa04750	Inflammatory mediator regulation of TRP channels
T79798	hsa04912	GnRH signaling pathway
T79798	hsa04914	Progesterone-mediated oocyte maturation
T79798	hsa04917	Prolactin signaling pathway
T79798	hsa05014	Amyotrophic lateral sclerosis (ALS)
T79798	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T79798	hsa05131	Shigellosis
T79798	hsa05132	Salmonella infection
T79798	hsa05133	Pertussis
T79798	hsa05140	Leishmaniasis
T79798	hsa05142	Chagas disease (American trypanosomiasis)
T79798	hsa05145	Toxoplasmosis
T79798	hsa05152	Tuberculosis
T79798	hsa05160	Hepatitis C
T79798	hsa05164	Influenza A
T79798	hsa05169	Epstein-Barr virus infection
T79798	hsa05205	Proteoglycans in cancer
T79799	hsa04020	Calcium signaling pathway
T79799	hsa04022	cGMP-PKG signaling pathway
T79799	hsa04270	Vascular smooth muscle contraction
T79799	hsa04540	Gap junction
T79799	hsa04725	Cholinergic synapse
T79799	hsa04730	Long-term depression
T79799	hsa04911	Insulin secretion
T79799	hsa04912	GnRH signaling pathway
T79799	hsa05142	Chagas disease (American trypanosomiasis)
T79799	hsa05146	Amoebiasis
T79799	hsa05200	Pathways in cancer
T79961	hsa04020	Calcium signaling pathway
T79961	hsa04080	Neuroactive ligand-receptor interaction
T79961	hsa04725	Cholinergic synapse
T79961	hsa04810	Regulation of actin cytoskeleton
T80011	hsa03013	RNA transport
T80020	hsa04360	Axon guidance
T80020	hsa04514	Cell adhesion molecules (CAMs)
T80276	hsa00562	Inositol phosphate metabolism
T80276	hsa04012	ErbB signaling pathway
T80276	hsa04014	Ras signaling pathway
T80276	hsa04015	Rap1 signaling pathway
T80276	hsa04022	cGMP-PKG signaling pathway
T80276	hsa04024	cAMP signaling pathway
T80276	hsa04062	Chemokine signaling pathway
T80276	hsa04066	HIF-1 signaling pathway
T80276	hsa04068	FoxO signaling pathway
T80276	hsa04070	Phosphatidylinositol signaling system
T80276	hsa04071	Sphingolipid signaling pathway
T80276	hsa04150	mTOR signaling pathway
T80276	hsa04151	PI3K-Akt signaling pathway
T80276	hsa04152	AMPK signaling pathway
T80276	hsa04210	Apoptosis
T80276	hsa04261	Adrenergic signaling in cardiomyocytes
T80276	hsa04370	VEGF signaling pathway
T80276	hsa04380	Osteoclast differentiation
T80276	hsa04510	Focal adhesion
T80276	hsa04550	Signaling pathways regulating pluripotency of stem cells
T80276	hsa04611	Platelet activation
T80276	hsa04620	Toll-like receptor signaling pathway
T80276	hsa04630	Jak-STAT signaling pathway
T80276	hsa04650	Natural killer cell mediated cytotoxicity
T80276	hsa04660	T cell receptor signaling pathway
T80276	hsa04662	B cell receptor signaling pathway
T80276	hsa04664	Fc epsilon RI signaling pathway
T80276	hsa04666	Fc gamma R-mediated phagocytosis
T80276	hsa04668	TNF signaling pathway
T80276	hsa04670	Leukocyte transendothelial migration
T80276	hsa04722	Neurotrophin signaling pathway
T80276	hsa04725	Cholinergic synapse
T80276	hsa04750	Inflammatory mediator regulation of TRP channels
T80276	hsa04810	Regulation of actin cytoskeleton
T80276	hsa04910	Insulin signaling pathway
T80276	hsa04914	Progesterone-mediated oocyte maturation
T80276	hsa04915	Estrogen signaling pathway
T80276	hsa04917	Prolactin signaling pathway
T80276	hsa04919	Thyroid hormone signaling pathway
T80276	hsa04921	Oxytocin signaling pathway
T80276	hsa04923	Regulation of lipolysis in adipocytes
T80276	hsa04930	Type II diabetes mellitus
T80276	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T80276	hsa04960	Aldosterone-regulated sodium reabsorption
T80276	hsa04973	Carbohydrate digestion and absorption
T80276	hsa05100	Bacterial invasion of epithelial cells
T80276	hsa05142	Chagas disease (American trypanosomiasis)
T80276	hsa05145	Toxoplasmosis
T80276	hsa05146	Amoebiasis
T80276	hsa05160	Hepatitis C
T80276	hsa05161	Hepatitis B
T80276	hsa05162	Measles
T80276	hsa05164	Influenza A
T80276	hsa05166	HTLV-I infection
T80276	hsa05169	Epstein-Barr virus infection
T80276	hsa05200	Pathways in cancer
T80276	hsa05203	Viral carcinogenesis
T80276	hsa05205	Proteoglycans in cancer
T80276	hsa05206	MicroRNAs in cancer
T80276	hsa05210	Colorectal cancer
T80276	hsa05211	Renal cell carcinoma
T80276	hsa05212	Pancreatic cancer
T80276	hsa05213	Endometrial cancer
T80276	hsa05214	Glioma
T80276	hsa05215	Prostate cancer
T80276	hsa05218	Melanoma
T80276	hsa05220	Chronic myeloid leukemia
T80276	hsa05221	Acute myeloid leukemia
T80276	hsa05222	Small cell lung cancer
T80276	hsa05223	Non-small cell lung cancer
T80276	hsa05230	Central carbon metabolism in cancer
T80276	hsa05231	Choline metabolism in cancer
T80338	hsa04060	Cytokine-cytokine receptor interaction
T80338	hsa04350	TGF-beta signaling pathway
T80338	hsa04550	Signaling pathways regulating pluripotency of stem cells
T80387	hsa04080	Neuroactive ligand-receptor interaction
T80387	hsa04723	Retrograde endocannabinoid signaling
T80387	hsa04726	Serotonergic synapse
T80387	hsa04727	GABAergic synapse
T80387	hsa05032	Morphine addiction
T80387	hsa05033	Nicotine addiction
T80782	hsa04014	Ras signaling pathway
T80782	hsa04015	Rap1 signaling pathway
T80782	hsa04060	Cytokine-cytokine receptor interaction
T80782	hsa04066	HIF-1 signaling pathway
T80782	hsa04144	Endocytosis
T80782	hsa04151	PI3K-Akt signaling pathway
T80782	hsa04510	Focal adhesion
T80782	hsa05202	Transcriptional misregulation in cancer
T80782	hsa05323	Rheumatoid arthritis
T80853	hsa03010	Ribosome
T80896	hsa04915	Estrogen signaling pathway
T80896	hsa04917	Prolactin signaling pathway
T80975	hsa04014	Ras signaling pathway
T80975	hsa04015	Rap1 signaling pathway
T80975	hsa04060	Cytokine-cytokine receptor interaction
T80975	hsa04144	Endocytosis
T80975	hsa04151	PI3K-Akt signaling pathway
T80975	hsa04370	VEGF signaling pathway
T80975	hsa04510	Focal adhesion
T80975	hsa05205	Proteoglycans in cancer
T81311	hsa04141	Protein processing in endoplasmic reticulum
T81311	hsa04151	PI3K-Akt signaling pathway
T81311	hsa04621	NOD-like receptor signaling pathway
T81311	hsa04915	Estrogen signaling pathway
T81311	hsa04918	Thyroid hormone synthesis
T81311	hsa05200	Pathways in cancer
T81311	hsa05215	Prostate cancer
T81386	hsa04066	HIF-1 signaling pathway
T81386	hsa04120	Ubiquitin mediated proteolysis
T81386	hsa05200	Pathways in cancer
T81386	hsa05211	Renal cell carcinoma
T81443	hsa04064	NF-kappa B signaling pathway
T81443	hsa04066	HIF-1 signaling pathway
T81443	hsa04145	Phagosome
T81443	hsa04151	PI3K-Akt signaling pathway
T81443	hsa04620	Toll-like receptor signaling pathway
T81443	hsa05130	Pathogenic Escherichia coli infection
T81443	hsa05132	Salmonella infection
T81443	hsa05133	Pertussis
T81443	hsa05134	Legionellosis
T81443	hsa05140	Leishmaniasis
T81443	hsa05142	Chagas disease (American trypanosomiasis)
T81443	hsa05144	Malaria
T81443	hsa05145	Toxoplasmosis
T81443	hsa05146	Amoebiasis
T81443	hsa05152	Tuberculosis
T81443	hsa05161	Hepatitis B
T81443	hsa05162	Measles
T81443	hsa05164	Influenza A
T81443	hsa05205	Proteoglycans in cancer
T81443	hsa05321	Inflammatory bowel disease (IBD)
T81443	hsa05323	Rheumatoid arthritis
T81452	hsa04723	Retrograde endocannabinoid signaling
T81735	hsa03450	Non-homologous end-joining
T81735	hsa04110	Cell cycle
T81850	hsa00100	Steroid biosynthesis
T81850	hsa01100	Metabolic pathways
T81850	hsa01130	Biosynthesis of antibiotics
T81892	hsa04064	NF-kappa B signaling pathway
T81892	hsa04120	Ubiquitin mediated proteolysis
T81892	hsa04210	Apoptosis
T81892	hsa04510	Focal adhesion
T81892	hsa05145	Toxoplasmosis
T81892	hsa05166	HTLV-I infection
T81892	hsa05200	Pathways in cancer
T81892	hsa05222	Small cell lung cancer
T81900	hsa05010	Alzheimer's disease
T81916	hsa04550	Signaling pathways regulating pluripotency of stem cells
T82028	hsa04024	cAMP signaling pathway
T82028	hsa04260	Cardiac muscle contraction
T82028	hsa04261	Adrenergic signaling in cardiomyocytes
T82028	hsa04810	Regulation of actin cytoskeleton
T82028	hsa04919	Thyroid hormone signaling pathway
T82028	hsa04970	Salivary secretion
T82028	hsa04971	Gastric acid secretion
T82028	hsa04972	Pancreatic secretion
T82028	hsa04976	Bile secretion
T82028	hsa05205	Proteoglycans in cancer
T82051	hsa04010	MAPK signaling pathway
T82051	hsa04071	Sphingolipid signaling pathway
T82051	hsa04110	Cell cycle
T82051	hsa04115	p53 signaling pathway
T82051	hsa04151	PI3K-Akt signaling pathway
T82051	hsa04210	Apoptosis
T82051	hsa04310	Wnt signaling pathway
T82051	hsa04722	Neurotrophin signaling pathway
T82051	hsa04919	Thyroid hormone signaling pathway
T82051	hsa05014	Amyotrophic lateral sclerosis (ALS)
T82051	hsa05016	Huntington's disease
T82051	hsa05160	Hepatitis C
T82051	hsa05161	Hepatitis B
T82051	hsa05162	Measles
T82051	hsa05166	HTLV-I infection
T82051	hsa05168	Herpes simplex infection
T82051	hsa05169	Epstein-Barr virus infection
T82051	hsa05200	Pathways in cancer
T82051	hsa05202	Transcriptional misregulation in cancer
T82051	hsa05203	Viral carcinogenesis
T82051	hsa05205	Proteoglycans in cancer
T82051	hsa05206	MicroRNAs in cancer
T82051	hsa05210	Colorectal cancer
T82051	hsa05212	Pancreatic cancer
T82051	hsa05213	Endometrial cancer
T82051	hsa05214	Glioma
T82051	hsa05215	Prostate cancer
T82051	hsa05216	Thyroid cancer
T82051	hsa05217	Basal cell carcinoma
T82051	hsa05218	Melanoma
T82051	hsa05219	Bladder cancer
T82051	hsa05220	Chronic myeloid leukemia
T82051	hsa05222	Small cell lung cancer
T82051	hsa05223	Non-small cell lung cancer
T82051	hsa05230	Central carbon metabolism in cancer
T82078	hsa04145	Phagosome
T82078	hsa04151	PI3K-Akt signaling pathway
T82078	hsa04620	Toll-like receptor signaling pathway
T82078	hsa05134	Legionellosis
T82078	hsa05140	Leishmaniasis
T82078	hsa05142	Chagas disease (American trypanosomiasis)
T82078	hsa05144	Malaria
T82078	hsa05145	Toxoplasmosis
T82078	hsa05146	Amoebiasis
T82078	hsa05152	Tuberculosis
T82078	hsa05161	Hepatitis B
T82078	hsa05162	Measles
T82078	hsa05168	Herpes simplex infection
T82078	hsa05205	Proteoglycans in cancer
T82078	hsa05321	Inflammatory bowel disease (IBD)
T82078	hsa05323	Rheumatoid arthritis
T82240	hsa04145	Phagosome
T82240	hsa04380	Osteoclast differentiation
T82240	hsa04650	Natural killer cell mediated cytotoxicity
T82240	hsa04666	Fc gamma R-mediated phagocytosis
T82240	hsa05140	Leishmaniasis
T82240	hsa05150	Staphylococcus aureus infection
T82240	hsa05152	Tuberculosis
T82240	hsa05322	Systemic lupus erythematosus
T82393	hsa04330	Notch signaling pathway
T82393	hsa05010	Alzheimer's disease
T82393	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T82514	hsa04020	Calcium signaling pathway
T82514	hsa04080	Neuroactive ligand-receptor interaction
T82514	hsa05162	Measles
T82543	hsa04080	Neuroactive ligand-receptor interaction
T82543	hsa04725	Cholinergic synapse
T82543	hsa05033	Nicotine addiction
T82577	hsa04614	Renin-angiotensin system
T82577	hsa05142	Chagas disease (American trypanosomiasis)
T82577	hsa05410	Hypertrophic cardiomyopathy (HCM)
T82739	hsa04610	Complement and coagulation cascades
T82795	hsa04015	Rap1 signaling pathway
T82795	hsa04310	Wnt signaling pathway
T82795	hsa04390	Hippo signaling pathway
T82795	hsa04510	Focal adhesion
T82795	hsa04520	Adherens junction
T82795	hsa04530	Tight junction
T82795	hsa04550	Signaling pathways regulating pluripotency of stem cells
T82795	hsa04670	Leukocyte transendothelial migration
T82795	hsa04916	Melanogenesis
T82795	hsa04919	Thyroid hormone signaling pathway
T82795	hsa05100	Bacterial invasion of epithelial cells
T82795	hsa05130	Pathogenic Escherichia coli infection
T82795	hsa05166	HTLV-I infection
T82795	hsa05200	Pathways in cancer
T82795	hsa05205	Proteoglycans in cancer
T82795	hsa05210	Colorectal cancer
T82795	hsa05213	Endometrial cancer
T82795	hsa05215	Prostate cancer
T82795	hsa05216	Thyroid cancer
T82795	hsa05217	Basal cell carcinoma
T82795	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
T82841	hsa04014	Ras signaling pathway
T82841	hsa04015	Rap1 signaling pathway
T82841	hsa04022	cGMP-PKG signaling pathway
T82841	hsa04066	HIF-1 signaling pathway
T82841	hsa04068	FoxO signaling pathway
T82841	hsa04114	Oocyte meiosis
T82841	hsa04140	Regulation of autophagy
T82841	hsa04150	mTOR signaling pathway
T82841	hsa04151	PI3K-Akt signaling pathway
T82841	hsa04152	AMPK signaling pathway
T82841	hsa04810	Regulation of actin cytoskeleton
T82841	hsa04910	Insulin signaling pathway
T82841	hsa04911	Insulin secretion
T82841	hsa04913	Ovarian steroidogenesis
T82841	hsa04914	Progesterone-mediated oocyte maturation
T82841	hsa04917	Prolactin signaling pathway
T82841	hsa04930	Type II diabetes mellitus
T82841	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T82841	hsa04940	Type I diabetes mellitus
T82841	hsa04950	Maturity onset diabetes of the young
T82841	hsa04960	Aldosterone-regulated sodium reabsorption
T82841	hsa05215	Prostate cancer
T83011	hsa00260	Glycine, serine and threonine metabolism
T83011	hsa00330	Arginine and proline metabolism
T83011	hsa00340	Histidine metabolism
T83011	hsa00350	Tyrosine metabolism
T83011	hsa00360	Phenylalanine metabolism
T83011	hsa00380	Tryptophan metabolism
T83011	hsa00982	Drug metabolism - cytochrome P450
T83011	hsa01100	Metabolic pathways
T83011	hsa04726	Serotonergic synapse
T83011	hsa04728	Dopaminergic synapse
T83011	hsa05030	Cocaine addiction
T83011	hsa05031	Amphetamine addiction
T83011	hsa05034	Alcoholism
T83145	hsa04010	MAPK signaling pathway
T83145	hsa04064	NF-kappa B signaling pathway
T83145	hsa04380	Osteoclast differentiation
T83145	hsa05134	Legionellosis
T83145	hsa05166	HTLV-I infection
T83145	hsa05169	Epstein-Barr virus infection
T83145	hsa05200	Pathways in cancer
T83145	hsa05203	Viral carcinogenesis
T83174	hsa04015	Rap1 signaling pathway
T83174	hsa04144	Endocytosis
T83174	hsa04390	Hippo signaling pathway
T83174	hsa04530	Tight junction
T83174	hsa04611	Platelet activation
T83174	hsa04910	Insulin signaling pathway
T83192	hsa04060	Cytokine-cytokine receptor interaction
T83192	hsa04630	Jak-STAT signaling pathway
T83193	hsa04080	Neuroactive ligand-receptor interaction
T83193	hsa04750	Inflammatory mediator regulation of TRP channels
T83369	hsa04610	Complement and coagulation cascades
T83386	hsa04144	Endocytosis
T83391	hsa00010	Glycolysis / Gluconeogenesis
T83391	hsa00030	Pentose phosphate pathway
T83391	hsa00051	Fructose and mannose metabolism
T83391	hsa01100	Metabolic pathways
T83391	hsa01130	Biosynthesis of antibiotics
T83391	hsa01200	Carbon metabolism
T83391	hsa04152	AMPK signaling pathway
T83391	hsa04910	Insulin signaling pathway
T83391	hsa04922	Glucagon signaling pathway
T83398	hsa04010	MAPK signaling pathway
T83585	hsa04062	Chemokine signaling pathway
T83585	hsa04520	Adherens junction
T83585	hsa04666	Fc gamma R-mediated phagocytosis
T83585	hsa04810	Regulation of actin cytoskeleton
T83585	hsa05100	Bacterial invasion of epithelial cells
T83585	hsa05130	Pathogenic Escherichia coli infection
T83585	hsa05131	Shigellosis
T83585	hsa05132	Salmonella infection
T83585	hsa05231	Choline metabolism in cancer
T83797	hsa04014	Ras signaling pathway
T83797	hsa04015	Rap1 signaling pathway
T83797	hsa04060	Cytokine-cytokine receptor interaction
T83797	hsa04151	PI3K-Akt signaling pathway
T83797	hsa04510	Focal adhesion
T83797	hsa05144	Malaria
T83797	hsa05200	Pathways in cancer
T83797	hsa05205	Proteoglycans in cancer
T83797	hsa05211	Renal cell carcinoma
T83797	hsa05218	Melanoma
T83813	hsa04020	Calcium signaling pathway
T83813	hsa04080	Neuroactive ligand-receptor interaction
T83813	hsa04540	Gap junction
T83813	hsa04726	Serotonergic synapse
T83813	hsa04750	Inflammatory mediator regulation of TRP channels
T83875	hsa00260	Glycine, serine and threonine metabolism
T83875	hsa00330	Arginine and proline metabolism
T83875	hsa00340	Histidine metabolism
T83875	hsa00350	Tyrosine metabolism
T83875	hsa00360	Phenylalanine metabolism
T83875	hsa00380	Tryptophan metabolism
T83875	hsa00982	Drug metabolism - cytochrome P450
T83875	hsa01100	Metabolic pathways
T83875	hsa04726	Serotonergic synapse
T83875	hsa04728	Dopaminergic synapse
T83875	hsa05030	Cocaine addiction
T83875	hsa05031	Amphetamine addiction
T83875	hsa05034	Alcoholism
T83905	hsa04514	Cell adhesion molecules (CAMs)
T84040	hsa04750	Inflammatory mediator regulation of TRP channels
T84117	hsa04024	cAMP signaling pathway
T84117	hsa04080	Neuroactive ligand-receptor interaction
T84117	hsa04726	Serotonergic synapse
T84133	hsa00230	Purine metabolism
T84133	hsa05032	Morphine addiction
T84173	hsa00511	Other glycan degradation
T84173	hsa00600	Sphingolipid metabolism
T84173	hsa01100	Metabolic pathways
T84173	hsa04142	Lysosome
T84316	hsa04010	MAPK signaling pathway
T84316	hsa04260	Cardiac muscle contraction
T84316	hsa04261	Adrenergic signaling in cardiomyocytes
T84316	hsa04921	Oxytocin signaling pathway
T84316	hsa05410	Hypertrophic cardiomyopathy (HCM)
T84316	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
T84316	hsa05414	Dilated cardiomyopathy
T84359	spn00240	Pyrimidine metabolism
T84359	spn01100	Metabolic pathways
T84397	hsa04145	Phagosome
T84397	hsa04540	Gap junction
T84397	hsa05130	Pathogenic Escherichia coli infection
T84486	hsa04020	Calcium signaling pathway
T84486	hsa04024	cAMP signaling pathway
T84486	hsa04080	Neuroactive ligand-receptor interaction
T84486	hsa04921	Oxytocin signaling pathway
T84621	hsa00140	Steroid hormone biosynthesis
T84621	hsa01100	Metabolic pathways
T84631	hsa04610	Complement and coagulation cascades
T84634	hsa00830	Retinol metabolism
T84634	hsa01100	Metabolic pathways
T84703	hsa04010	MAPK signaling pathway
T84703	hsa04722	Neurotrophin signaling pathway
T84703	hsa05034	Alcoholism
T84780	hsa04064	NF-kappa B signaling pathway
T84780	hsa04120	Ubiquitin mediated proteolysis
T84780	hsa04210	Apoptosis
T84780	hsa04390	Hippo signaling pathway
T84780	hsa04510	Focal adhesion
T84780	hsa04621	NOD-like receptor signaling pathway
T84780	hsa04668	TNF signaling pathway
T84780	hsa05145	Toxoplasmosis
T84780	hsa05200	Pathways in cancer
T84780	hsa05222	Small cell lung cancer
T85025	hsa04060	Cytokine-cytokine receptor interaction
T85025	hsa04068	FoxO signaling pathway
T85025	hsa04151	PI3K-Akt signaling pathway
T85025	hsa04630	Jak-STAT signaling pathway
T85025	hsa04640	Hematopoietic cell lineage
T85025	hsa05340	Primary immunodeficiency
T85056	hsa04144	Endocytosis
T85158	hsa04060	Cytokine-cytokine receptor interaction
T85158	hsa04064	NF-kappa B signaling pathway
T85158	hsa04668	TNF signaling pathway
T85158	hsa04940	Type I diabetes mellitus
T85158	hsa05166	HTLV-I infection
T85158	hsa05168	Herpes simplex infection
T85250	hsa04062	Chemokine signaling pathway
T85250	hsa04728	Dopaminergic synapse
T85250	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T85309	hsa00260	Glycine, serine and threonine metabolism
T85309	hsa00270	Cysteine and methionine metabolism
T85309	hsa01100	Metabolic pathways
T85309	hsa01130	Biosynthesis of antibiotics
T85309	hsa01230	Biosynthesis of amino acids
T85435	hsa04014	Ras signaling pathway
T85435	hsa04015	Rap1 signaling pathway
T85435	hsa04022	cGMP-PKG signaling pathway
T85435	hsa04066	HIF-1 signaling pathway
T85435	hsa04068	FoxO signaling pathway
T85435	hsa04151	PI3K-Akt signaling pathway
T85435	hsa04152	AMPK signaling pathway
T85435	hsa04520	Adherens junction
T85435	hsa04910	Insulin signaling pathway
T85435	hsa04913	Ovarian steroidogenesis
T85435	hsa04930	Type II diabetes mellitus
T85435	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T85435	hsa04960	Aldosterone-regulated sodium reabsorption
T85467	hsa04020	Calcium signaling pathway
T85467	hsa04024	cAMP signaling pathway
T85467	hsa04080	Neuroactive ligand-receptor interaction
T85467	hsa04923	Regulation of lipolysis in adipocytes
T85467	hsa05200	Pathways in cancer
T85523	hsa05410	Hypertrophic cardiomyopathy (HCM)
T85523	hsa05414	Dilated cardiomyopathy
T85529	hsa04514	Cell adhesion molecules (CAMs)
T85529	hsa04660	T cell receptor signaling pathway
T85529	hsa04672	Intestinal immune network for IgA production
T85529	hsa04940	Type I diabetes mellitus
T85529	hsa05162	Measles
T85529	hsa05320	Autoimmune thyroid disease
T85529	hsa05322	Systemic lupus erythematosus
T85529	hsa05323	Rheumatoid arthritis
T85529	hsa05330	Allograft rejection
T85529	hsa05332	Graft-versus-host disease
T85529	hsa05416	Viral myocarditis
T85554	hsa04060	Cytokine-cytokine receptor interaction
T85574	hsa04020	Calcium signaling pathway
T85574	hsa04022	cGMP-PKG signaling pathway
T85574	hsa04080	Neuroactive ligand-receptor interaction
T85574	hsa04261	Adrenergic signaling in cardiomyocytes
T85574	hsa04270	Vascular smooth muscle contraction
T85574	hsa04614	Renin-angiotensin system
T85574	hsa04924	Renin secretion
T85574	hsa05200	Pathways in cancer
T85651	hsa04010	MAPK signaling pathway
T85651	hsa04012	ErbB signaling pathway
T85651	hsa04110	Cell cycle
T85651	hsa04151	PI3K-Akt signaling pathway
T85651	hsa04310	Wnt signaling pathway
T85651	hsa04350	TGF-beta signaling pathway
T85651	hsa04390	Hippo signaling pathway
T85651	hsa04550	Signaling pathways regulating pluripotency of stem cells
T85651	hsa04630	Jak-STAT signaling pathway
T85651	hsa04919	Thyroid hormone signaling pathway
T85651	hsa05161	Hepatitis B
T85651	hsa05166	HTLV-I infection
T85651	hsa05169	Epstein-Barr virus infection
T85651	hsa05200	Pathways in cancer
T85651	hsa05202	Transcriptional misregulation in cancer
T85651	hsa05205	Proteoglycans in cancer
T85651	hsa05206	MicroRNAs in cancer
T85651	hsa05210	Colorectal cancer
T85651	hsa05213	Endometrial cancer
T85651	hsa05216	Thyroid cancer
T85651	hsa05219	Bladder cancer
T85651	hsa05220	Chronic myeloid leukemia
T85651	hsa05221	Acute myeloid leukemia
T85651	hsa05222	Small cell lung cancer
T85651	hsa05230	Central carbon metabolism in cancer
T85670	hsa04010	MAPK signaling pathway
T85670	hsa04014	Ras signaling pathway
T85670	hsa04015	Rap1 signaling pathway
T85670	hsa04151	PI3K-Akt signaling pathway
T85670	hsa04210	Apoptosis
T85670	hsa04722	Neurotrophin signaling pathway
T85670	hsa04750	Inflammatory mediator regulation of TRP channels
T85799	hsa04110	Cell cycle
T85799	hsa04115	p53 signaling pathway
T85799	hsa04151	PI3K-Akt signaling pathway
T85799	hsa04530	Tight junction
T85799	hsa04660	T cell receptor signaling pathway
T85799	hsa05161	Hepatitis B
T85799	hsa05162	Measles
T85799	hsa05166	HTLV-I infection
T85799	hsa05200	Pathways in cancer
T85799	hsa05203	Viral carcinogenesis
T85799	hsa05212	Pancreatic cancer
T85799	hsa05214	Glioma
T85799	hsa05218	Melanoma
T85799	hsa05219	Bladder cancer
T85799	hsa05220	Chronic myeloid leukemia
T85799	hsa05222	Small cell lung cancer
T85799	hsa05223	Non-small cell lung cancer
T85857	hsa04060	Cytokine-cytokine receptor interaction
T85857	hsa04630	Jak-STAT signaling pathway
T85943	hsa04012	ErbB signaling pathway
T85943	hsa04015	Rap1 signaling pathway
T85943	hsa04062	Chemokine signaling pathway
T85943	hsa04144	Endocytosis
T85943	hsa04370	VEGF signaling pathway
T85943	hsa04510	Focal adhesion
T85943	hsa04520	Adherens junction
T85943	hsa04530	Tight junction
T85943	hsa04540	Gap junction
T85943	hsa04611	Platelet activation
T85943	hsa04727	GABAergic synapse
T85943	hsa04750	Inflammatory mediator regulation of TRP channels
T85943	hsa04810	Regulation of actin cytoskeleton
T85943	hsa04912	GnRH signaling pathway
T85943	hsa04915	Estrogen signaling pathway
T85943	hsa04917	Prolactin signaling pathway
T85943	hsa04919	Thyroid hormone signaling pathway
T85943	hsa04921	Oxytocin signaling pathway
T85943	hsa05100	Bacterial invasion of epithelial cells
T85943	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T85943	hsa05131	Shigellosis
T85943	hsa05152	Tuberculosis
T85943	hsa05161	Hepatitis B
T85943	hsa05203	Viral carcinogenesis
T85943	hsa05205	Proteoglycans in cancer
T85944	pae00540	Lipopolysaccharide biosynthesis
T85944	pae01100	Metabolic pathways
T86014	hsa00600	Sphingolipid metabolism
T86014	hsa01100	Metabolic pathways
T86014	hsa04020	Calcium signaling pathway
T86014	hsa04071	Sphingolipid signaling pathway
T86014	hsa04370	VEGF signaling pathway
T86014	hsa04666	Fc gamma R-mediated phagocytosis
T86014	hsa05152	Tuberculosis
T86115	hsa03320	PPAR signaling pathway
T86130	hsa04151	PI3K-Akt signaling pathway
T86130	hsa04510	Focal adhesion
T86130	hsa04512	ECM-receptor interaction
T86130	hsa04514	Cell adhesion molecules (CAMs)
T86130	hsa04640	Hematopoietic cell lineage
T86130	hsa04670	Leukocyte transendothelial migration
T86130	hsa04672	Intestinal immune network for IgA production
T86130	hsa04810	Regulation of actin cytoskeleton
T86130	hsa05140	Leishmaniasis
T86130	hsa05410	Hypertrophic cardiomyopathy (HCM)
T86130	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
T86130	hsa05414	Dilated cardiomyopathy
T86161	hsa04614	Renin-angiotensin system
T86192	hsa04261	Adrenergic signaling in cardiomyocytes
T86192	hsa04725	Cholinergic synapse
T86192	hsa04971	Gastric acid secretion
T86192	hsa04972	Pancreatic secretion
T86192	hsa04974	Protein digestion and absorption
T86192	hsa05110	Vibrio cholerae infection
T86254	hsa04151	PI3K-Akt signaling pathway
T86254	hsa04510	Focal adhesion
T86254	hsa04512	ECM-receptor interaction
T86254	hsa05206	MicroRNAs in cancer
T86264	hsa04978	Mineral absorption
T86323	hsa04514	Cell adhesion molecules (CAMs)
T86323	hsa05020	Prion diseases
T86350	hsa04012	ErbB signaling pathway
T86350	hsa04020	Calcium signaling pathway
T86350	hsa04144	Endocytosis
T86350	hsa05205	Proteoglycans in cancer
