
TTD - Therapeutic Targets Database Full Data Download File
Title - KEGG pathway data for TTD successful targets only
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	KEGG pathway ID	KEGG pathway name
T69563	hsa01100	Metabolic pathways
T69563	hsa01130	Biosynthesis of antibiotics
T69563	hsa01200	Carbon metabolism
T69563	hsa01210	2-Oxocarboxylic acid metabolism
T69563	hsa01230	Biosynthesis of amino acids
T69563	hsa04146	Peroxisome
T69563	hsa05230	Central carbon metabolism in cancer
T69619	hsa00260	Glycine, serine and threonine metabolism
T69619	hsa00350	Tyrosine metabolism
T69619	hsa00360	Phenylalanine metabolism
T69619	hsa00410	beta-Alanine metabolism
T69619	hsa01100	Metabolic pathways
T70449	hsa04080	Neuroactive ligand-receptor interaction
T70792	hsa04014	Ras signaling pathway
T70792	hsa04015	Rap1 signaling pathway
T70792	hsa04151	PI3K-Akt signaling pathway
T70792	hsa04510	Focal adhesion
T70792	hsa05200	Pathways in cancer
T70967	hsa04080	Neuroactive ligand-receptor interaction
T70967	hsa04725	Cholinergic synapse
T70967	hsa05033	Nicotine addiction
T71023	hsa04721	Synaptic vesicle cycle
T71023	hsa04911	Insulin secretion
T71192	hsa04020	Calcium signaling pathway
T71192	hsa04080	Neuroactive ligand-receptor interaction
T71377	hsa04060	Cytokine-cytokine receptor interaction
T71377	hsa04151	PI3K-Akt signaling pathway
T71377	hsa04210	Apoptosis
T71377	hsa04630	Jak-STAT signaling pathway
T71377	hsa04640	Hematopoietic cell lineage
T71390	hsa00140	Steroid hormone biosynthesis
T71390	hsa05215	Prostate cancer
T72168	hsa04960	Aldosterone-regulated sodium reabsorption
T72171	hsa04060	Cytokine-cytokine receptor interaction
T72171	hsa04062	Chemokine signaling pathway
T72171	hsa04144	Endocytosis
T72171	hsa05145	Toxoplasmosis
T72171	hsa05203	Viral carcinogenesis
T72458	hsa04080	Neuroactive ligand-receptor interaction
T72515	hsa04010	MAPK signaling pathway
T72515	hsa04060	Cytokine-cytokine receptor interaction
T72515	hsa04064	NF-kappa B signaling pathway
T72515	hsa04210	Apoptosis
T72515	hsa04380	Osteoclast differentiation
T72515	hsa04640	Hematopoietic cell lineage
T72515	hsa04750	Inflammatory mediator regulation of TRP channels
T72515	hsa05146	Amoebiasis
T72515	hsa05166	HTLV-I infection
T73097	hsa04060	Cytokine-cytokine receptor interaction
T73097	hsa04630	Jak-STAT signaling pathway
T73097	hsa04640	Hematopoietic cell lineage
T73097	hsa05200	Pathways in cancer
T73189	sce00500	Starch and sucrose metabolism
T73189	sce04011	MAPK signaling pathway - yeast
T73215	hsa04640	Hematopoietic cell lineage
T73475	hsa04310	Wnt signaling pathway
T73476	hsa04610	Complement and coagulation cascades
T73495	hsa04080	Neuroactive ligand-receptor interaction
T73495	hsa04724	Glutamatergic synapse
T73676	hsa04512	ECM-receptor interaction
T73712	hsa03320	PPAR signaling pathway
T73712	hsa04975	Fat digestion and absorption
T74002	hsa04060	Cytokine-cytokine receptor interaction
T74002	hsa04630	Jak-STAT signaling pathway
T74002	hsa04640	Hematopoietic cell lineage
T74002	hsa04650	Natural killer cell mediated cytotoxicity
T74002	hsa04660	T cell receptor signaling pathway
T74002	hsa04664	Fc epsilon RI signaling pathway
T74002	hsa04668	TNF signaling pathway
T74002	hsa05132	Salmonella infection
T74002	hsa05146	Amoebiasis
T74002	hsa05166	HTLV-I infection
T74002	hsa05202	Transcriptional misregulation in cancer
T74002	hsa05323	Rheumatoid arthritis
T74312	hsa04060	Cytokine-cytokine receptor interaction
T74312	hsa04640	Hematopoietic cell lineage
T74312	hsa05200	Pathways in cancer
T74312	hsa05202	Transcriptional misregulation in cancer
T74312	hsa05221	Acute myeloid leukemia
T74312	hsa05230	Central carbon metabolism in cancer
T74456	hsa04020	Calcium signaling pathway
T74456	hsa04022	cGMP-PKG signaling pathway
T74456	hsa04080	Neuroactive ligand-receptor interaction
T74456	hsa04261	Adrenergic signaling in cardiomyocytes
T74456	hsa04270	Vascular smooth muscle contraction
T74456	hsa04614	Renin-angiotensin system
T74456	hsa04924	Renin secretion
T74456	hsa05200	Pathways in cancer
T75243	hsa04012	ErbB signaling pathway
T75243	hsa04066	HIF-1 signaling pathway
T75243	hsa04150	mTOR signaling pathway
T75243	hsa04151	PI3K-Akt signaling pathway
T75243	hsa04152	AMPK signaling pathway
T75243	hsa04910	Insulin signaling pathway
T75243	hsa04919	Thyroid hormone signaling pathway
T75243	hsa04920	Adipocytokine signaling pathway
T75243	hsa04930	Type II diabetes mellitus
T75243	hsa05200	Pathways in cancer
T75243	hsa05205	Proteoglycans in cancer
T75243	hsa05206	MicroRNAs in cancer
T75243	hsa05214	Glioma
T75243	hsa05215	Prostate cancer
T75243	hsa05221	Acute myeloid leukemia
T75243	hsa05230	Central carbon metabolism in cancer
T75243	hsa05231	Choline metabolism in cancer
T75440	hsa04080	Neuroactive ligand-receptor interaction
T75440	hsa05166	HTLV-I infection
T75797	hsa04020	Calcium signaling pathway
T75797	hsa04080	Neuroactive ligand-receptor interaction
T75888	hsa00071	Fatty acid degradation
T75888	hsa01212	Fatty acid metabolism
T75888	hsa03320	PPAR signaling pathway
T75888	hsa04152	AMPK signaling pathway
T75888	hsa04920	Adipocytokine signaling pathway
T75888	hsa04922	Glucagon signaling pathway
T75890	hsa00240	Pyrimidine metabolism
T75890	hsa00410	beta-Alanine metabolism
T75890	hsa00770	Pantothenate and CoA biosynthesis
T75890	hsa00983	Drug metabolism - other enzymes
T75890	hsa01100	Metabolic pathways
T76024	hsa04610	Complement and coagulation cascades
T76024	hsa05133	Pertussis
T76024	hsa05150	Staphylococcus aureus infection
T76024	hsa05322	Systemic lupus erythematosus
T76198	hsa04020	Calcium signaling pathway
T76198	hsa04080	Neuroactive ligand-receptor interaction
T76198	hsa04611	Platelet activation
T76213	hsa00360	Phenylalanine metabolism
T76213	hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis
T76213	hsa01100	Metabolic pathways
T76213	hsa01230	Biosynthesis of amino acids
T76369	hsa00983	Drug metabolism - other enzymes
T76369	hsa01100	Metabolic pathways
T76414	hsa04014	Ras signaling pathway
T76414	hsa04015	Rap1 signaling pathway
T76414	hsa04024	cAMP signaling pathway
T76414	hsa04080	Neuroactive ligand-receptor interaction
T76414	hsa04713	Circadian entrainment
T76414	hsa04720	Long-term potentiation
T76414	hsa04724	Glutamatergic synapse
T76414	hsa04728	Dopaminergic synapse
T76414	hsa05010	Alzheimer's disease
T76414	hsa05014	Amyotrophic lateral sclerosis (ALS)
T76414	hsa05016	Huntington's disease
T76414	hsa05030	Cocaine addiction
T76414	hsa05031	Amphetamine addiction
T76414	hsa05033	Nicotine addiction
T76414	hsa05034	Alcoholism
T76414	hsa05322	Systemic lupus erythematosus
T76497	hsa00030	Pentose phosphate pathway
T76497	hsa00480	Glutathione metabolism
T76497	hsa01100	Metabolic pathways
T76497	hsa01130	Biosynthesis of antibiotics
T76497	hsa01200	Carbon metabolism
T76685	hsa04015	Rap1 signaling pathway
T76685	hsa04080	Neuroactive ligand-receptor interaction
T76685	hsa04723	Retrograde endocannabinoid signaling
T76904	hsa00140	Steroid hormone biosynthesis
T76904	hsa00350	Tyrosine metabolism
T76904	hsa01100	Metabolic pathways
T76904	hsa04728	Dopaminergic synapse
T77195	hsa00190	Oxidative phosphorylation
T77195	hsa01100	Metabolic pathways
T77195	hsa05012	Parkinson's disease
T77365	hsa04015	Rap1 signaling pathway
T77365	hsa04020	Calcium signaling pathway
T77365	hsa04024	cAMP signaling pathway
T77365	hsa04080	Neuroactive ligand-receptor interaction
T77365	hsa04270	Vascular smooth muscle contraction
T77365	hsa05012	Parkinson's disease
T77365	hsa05034	Alcoholism
T77664	hsa03050	Proteasome
T77664	hsa04060	Cytokine-cytokine receptor interaction
T77664	hsa04066	HIF-1 signaling pathway
T77664	hsa04140	Regulation of autophagy
T77664	hsa04350	TGF-beta signaling pathway
T77664	hsa04380	Osteoclast differentiation
T77664	hsa04612	Antigen processing and presentation
T77664	hsa04630	Jak-STAT signaling pathway
T77664	hsa04650	Natural killer cell mediated cytotoxicity
T77664	hsa04660	T cell receptor signaling pathway
T77664	hsa04940	Type I diabetes mellitus
T77664	hsa05132	Salmonella infection
T77664	hsa05140	Leishmaniasis
T77664	hsa05142	Chagas disease (American trypanosomiasis)
T77664	hsa05143	African trypanosomiasis
T77664	hsa05144	Malaria
T77664	hsa05145	Toxoplasmosis
T77664	hsa05146	Amoebiasis
T77664	hsa05152	Tuberculosis
T77664	hsa05162	Measles
T77664	hsa05164	Influenza A
T77664	hsa05168	Herpes simplex infection
T77664	hsa05169	Epstein-Barr virus infection
T77664	hsa05321	Inflammatory bowel disease (IBD)
T77664	hsa05322	Systemic lupus erythematosus
T77664	hsa05323	Rheumatoid arthritis
T77664	hsa05330	Allograft rejection
T77664	hsa05332	Graft-versus-host disease
T77796	hsa04020	Calcium signaling pathway
T77796	hsa04080	Neuroactive ligand-receptor interaction
T77913	hsa04020	Calcium signaling pathway
T77913	hsa04080	Neuroactive ligand-receptor interaction
T77913	hsa04750	Inflammatory mediator regulation of TRP channels
T78585	hsa04060	Cytokine-cytokine receptor interaction
T78585	hsa04630	Jak-STAT signaling pathway
T78585	hsa04640	Hematopoietic cell lineage
T78585	hsa04660	T cell receptor signaling pathway
T78585	hsa04664	Fc epsilon RI signaling pathway
T78585	hsa04672	Intestinal immune network for IgA production
T78585	hsa05310	Asthma
T78585	hsa05320	Autoimmune thyroid disease
T78585	hsa05321	Inflammatory bowel disease (IBD)
T78585	hsa05330	Allograft rejection
T78656	hsa04024	cAMP signaling pathway
T78656	hsa04080	Neuroactive ligand-receptor interaction
T78656	hsa04726	Serotonergic synapse
T78709	hsa04024	cAMP signaling pathway
T78709	hsa04080	Neuroactive ligand-receptor interaction
T78709	hsa04726	Serotonergic synapse
T79232	hsa04020	Calcium signaling pathway
T79232	hsa04080	Neuroactive ligand-receptor interaction
T79232	hsa04270	Vascular smooth muscle contraction
T79473	hsa04020	Calcium signaling pathway
T79473	hsa04080	Neuroactive ligand-receptor interaction
T79473	hsa04913	Ovarian steroidogenesis
T79473	hsa04917	Prolactin signaling pathway
T79591	hsa04080	Neuroactive ligand-receptor interaction
T79591	hsa04919	Thyroid hormone signaling pathway
T79798	hsa04010	MAPK signaling pathway
T79798	hsa04015	Rap1 signaling pathway
T79798	hsa04068	FoxO signaling pathway
T79798	hsa04071	Sphingolipid signaling pathway
T79798	hsa04114	Oocyte meiosis
T79798	hsa04261	Adrenergic signaling in cardiomyocytes
T79798	hsa04370	VEGF signaling pathway
T79798	hsa04380	Osteoclast differentiation
T79798	hsa04550	Signaling pathways regulating pluripotency of stem cells
T79798	hsa04611	Platelet activation
T79798	hsa04620	Toll-like receptor signaling pathway
T79798	hsa04621	NOD-like receptor signaling pathway
T79798	hsa04622	RIG-I-like receptor signaling pathway
T79798	hsa04660	T cell receptor signaling pathway
T79798	hsa04664	Fc epsilon RI signaling pathway
T79798	hsa04668	TNF signaling pathway
T79798	hsa04670	Leukocyte transendothelial migration
T79798	hsa04722	Neurotrophin signaling pathway
T79798	hsa04723	Retrograde endocannabinoid signaling
T79798	hsa04728	Dopaminergic synapse
T79798	hsa04750	Inflammatory mediator regulation of TRP channels
T79798	hsa04912	GnRH signaling pathway
T79798	hsa04914	Progesterone-mediated oocyte maturation
T79798	hsa04917	Prolactin signaling pathway
T79798	hsa05014	Amyotrophic lateral sclerosis (ALS)
T79798	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T79798	hsa05131	Shigellosis
T79798	hsa05132	Salmonella infection
T79798	hsa05133	Pertussis
T79798	hsa05140	Leishmaniasis
T79798	hsa05142	Chagas disease (American trypanosomiasis)
T79798	hsa05145	Toxoplasmosis
T79798	hsa05152	Tuberculosis
T79798	hsa05160	Hepatitis C
T79798	hsa05164	Influenza A
T79798	hsa05169	Epstein-Barr virus infection
T79798	hsa05205	Proteoglycans in cancer
T79961	hsa04020	Calcium signaling pathway
T79961	hsa04080	Neuroactive ligand-receptor interaction
T79961	hsa04725	Cholinergic synapse
T79961	hsa04810	Regulation of actin cytoskeleton
T80276	hsa00562	Inositol phosphate metabolism
T80276	hsa04012	ErbB signaling pathway
T80276	hsa04014	Ras signaling pathway
T80276	hsa04015	Rap1 signaling pathway
T80276	hsa04022	cGMP-PKG signaling pathway
T80276	hsa04024	cAMP signaling pathway
T80276	hsa04062	Chemokine signaling pathway
T80276	hsa04066	HIF-1 signaling pathway
T80276	hsa04068	FoxO signaling pathway
T80276	hsa04070	Phosphatidylinositol signaling system
T80276	hsa04071	Sphingolipid signaling pathway
T80276	hsa04150	mTOR signaling pathway
T80276	hsa04151	PI3K-Akt signaling pathway
T80276	hsa04152	AMPK signaling pathway
T80276	hsa04210	Apoptosis
T80276	hsa04261	Adrenergic signaling in cardiomyocytes
T80276	hsa04370	VEGF signaling pathway
T80276	hsa04380	Osteoclast differentiation
T80276	hsa04510	Focal adhesion
T80276	hsa04550	Signaling pathways regulating pluripotency of stem cells
T80276	hsa04611	Platelet activation
T80276	hsa04620	Toll-like receptor signaling pathway
T80276	hsa04630	Jak-STAT signaling pathway
T80276	hsa04650	Natural killer cell mediated cytotoxicity
T80276	hsa04660	T cell receptor signaling pathway
T80276	hsa04662	B cell receptor signaling pathway
T80276	hsa04664	Fc epsilon RI signaling pathway
T80276	hsa04666	Fc gamma R-mediated phagocytosis
T80276	hsa04668	TNF signaling pathway
T80276	hsa04670	Leukocyte transendothelial migration
T80276	hsa04722	Neurotrophin signaling pathway
T80276	hsa04725	Cholinergic synapse
T80276	hsa04750	Inflammatory mediator regulation of TRP channels
T80276	hsa04810	Regulation of actin cytoskeleton
T80276	hsa04910	Insulin signaling pathway
T80276	hsa04914	Progesterone-mediated oocyte maturation
T80276	hsa04915	Estrogen signaling pathway
T80276	hsa04917	Prolactin signaling pathway
T80276	hsa04919	Thyroid hormone signaling pathway
T80276	hsa04921	Oxytocin signaling pathway
T80276	hsa04923	Regulation of lipolysis in adipocytes
T80276	hsa04930	Type II diabetes mellitus
T80276	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T80276	hsa04960	Aldosterone-regulated sodium reabsorption
T80276	hsa04973	Carbohydrate digestion and absorption
T80276	hsa05100	Bacterial invasion of epithelial cells
T80276	hsa05142	Chagas disease (American trypanosomiasis)
T80276	hsa05145	Toxoplasmosis
T80276	hsa05146	Amoebiasis
T80276	hsa05160	Hepatitis C
T80276	hsa05161	Hepatitis B
T80276	hsa05162	Measles
T80276	hsa05164	Influenza A
T80276	hsa05166	HTLV-I infection
T80276	hsa05169	Epstein-Barr virus infection
T80276	hsa05200	Pathways in cancer
T80276	hsa05203	Viral carcinogenesis
T80276	hsa05205	Proteoglycans in cancer
T80276	hsa05206	MicroRNAs in cancer
T80276	hsa05210	Colorectal cancer
T80276	hsa05211	Renal cell carcinoma
T80276	hsa05212	Pancreatic cancer
T80276	hsa05213	Endometrial cancer
T80276	hsa05214	Glioma
T80276	hsa05215	Prostate cancer
T80276	hsa05218	Melanoma
T80276	hsa05220	Chronic myeloid leukemia
T80276	hsa05221	Acute myeloid leukemia
T80276	hsa05222	Small cell lung cancer
T80276	hsa05223	Non-small cell lung cancer
T80276	hsa05230	Central carbon metabolism in cancer
T80276	hsa05231	Choline metabolism in cancer
T80387	hsa04080	Neuroactive ligand-receptor interaction
T80387	hsa04723	Retrograde endocannabinoid signaling
T80387	hsa04726	Serotonergic synapse
T80387	hsa04727	GABAergic synapse
T80387	hsa05032	Morphine addiction
T80387	hsa05033	Nicotine addiction
T80782	hsa04014	Ras signaling pathway
T80782	hsa04015	Rap1 signaling pathway
T80782	hsa04060	Cytokine-cytokine receptor interaction
T80782	hsa04066	HIF-1 signaling pathway
T80782	hsa04144	Endocytosis
T80782	hsa04151	PI3K-Akt signaling pathway
T80782	hsa04510	Focal adhesion
T80782	hsa05202	Transcriptional misregulation in cancer
T80782	hsa05323	Rheumatoid arthritis
T80896	hsa04915	Estrogen signaling pathway
T80896	hsa04917	Prolactin signaling pathway
T80975	hsa04014	Ras signaling pathway
T80975	hsa04015	Rap1 signaling pathway
T80975	hsa04060	Cytokine-cytokine receptor interaction
T80975	hsa04144	Endocytosis
T80975	hsa04151	PI3K-Akt signaling pathway
T80975	hsa04370	VEGF signaling pathway
T80975	hsa04510	Focal adhesion
T80975	hsa05205	Proteoglycans in cancer
T81900	hsa05010	Alzheimer's disease
T82240	hsa04145	Phagosome
T82240	hsa04380	Osteoclast differentiation
T82240	hsa04650	Natural killer cell mediated cytotoxicity
T82240	hsa04666	Fc gamma R-mediated phagocytosis
T82240	hsa05140	Leishmaniasis
T82240	hsa05150	Staphylococcus aureus infection
T82240	hsa05152	Tuberculosis
T82240	hsa05322	Systemic lupus erythematosus
T82577	hsa04614	Renin-angiotensin system
T82577	hsa05142	Chagas disease (American trypanosomiasis)
T82577	hsa05410	Hypertrophic cardiomyopathy (HCM)
T82739	hsa04610	Complement and coagulation cascades
T82795	hsa04015	Rap1 signaling pathway
T82795	hsa04310	Wnt signaling pathway
T82795	hsa04390	Hippo signaling pathway
T82795	hsa04510	Focal adhesion
T82795	hsa04520	Adherens junction
T82795	hsa04530	Tight junction
T82795	hsa04550	Signaling pathways regulating pluripotency of stem cells
T82795	hsa04670	Leukocyte transendothelial migration
T82795	hsa04916	Melanogenesis
T82795	hsa04919	Thyroid hormone signaling pathway
T82795	hsa05100	Bacterial invasion of epithelial cells
T82795	hsa05130	Pathogenic Escherichia coli infection
T82795	hsa05166	HTLV-I infection
T82795	hsa05200	Pathways in cancer
T82795	hsa05205	Proteoglycans in cancer
T82795	hsa05210	Colorectal cancer
T82795	hsa05213	Endometrial cancer
T82795	hsa05215	Prostate cancer
T82795	hsa05216	Thyroid cancer
T82795	hsa05217	Basal cell carcinoma
T82795	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
T82841	hsa04014	Ras signaling pathway
T82841	hsa04015	Rap1 signaling pathway
T82841	hsa04022	cGMP-PKG signaling pathway
T82841	hsa04066	HIF-1 signaling pathway
T82841	hsa04068	FoxO signaling pathway
T82841	hsa04114	Oocyte meiosis
T82841	hsa04140	Regulation of autophagy
T82841	hsa04150	mTOR signaling pathway
T82841	hsa04151	PI3K-Akt signaling pathway
T82841	hsa04152	AMPK signaling pathway
T82841	hsa04810	Regulation of actin cytoskeleton
T82841	hsa04910	Insulin signaling pathway
T82841	hsa04911	Insulin secretion
T82841	hsa04913	Ovarian steroidogenesis
T82841	hsa04914	Progesterone-mediated oocyte maturation
T82841	hsa04917	Prolactin signaling pathway
T82841	hsa04930	Type II diabetes mellitus
T82841	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T82841	hsa04940	Type I diabetes mellitus
T82841	hsa04950	Maturity onset diabetes of the young
T82841	hsa04960	Aldosterone-regulated sodium reabsorption
T82841	hsa05215	Prostate cancer
T83011	hsa00260	Glycine, serine and threonine metabolism
T83011	hsa00330	Arginine and proline metabolism
T83011	hsa00340	Histidine metabolism
T83011	hsa00350	Tyrosine metabolism
T83011	hsa00360	Phenylalanine metabolism
T83011	hsa00380	Tryptophan metabolism
T83011	hsa00982	Drug metabolism - cytochrome P450
T83011	hsa01100	Metabolic pathways
T83011	hsa04726	Serotonergic synapse
T83011	hsa04728	Dopaminergic synapse
T83011	hsa05030	Cocaine addiction
T83011	hsa05031	Amphetamine addiction
T83011	hsa05034	Alcoholism
T83145	hsa04010	MAPK signaling pathway
T83145	hsa04064	NF-kappa B signaling pathway
T83145	hsa04380	Osteoclast differentiation
T83145	hsa05134	Legionellosis
T83145	hsa05166	HTLV-I infection
T83145	hsa05169	Epstein-Barr virus infection
T83145	hsa05200	Pathways in cancer
T83145	hsa05203	Viral carcinogenesis
T83193	hsa04080	Neuroactive ligand-receptor interaction
T83193	hsa04750	Inflammatory mediator regulation of TRP channels
T83369	hsa04610	Complement and coagulation cascades
T83386	hsa04144	Endocytosis
T83813	hsa04020	Calcium signaling pathway
T83813	hsa04080	Neuroactive ligand-receptor interaction
T83813	hsa04540	Gap junction
T83813	hsa04726	Serotonergic synapse
T83813	hsa04750	Inflammatory mediator regulation of TRP channels
T83875	hsa00260	Glycine, serine and threonine metabolism
T83875	hsa00330	Arginine and proline metabolism
T83875	hsa00340	Histidine metabolism
T83875	hsa00350	Tyrosine metabolism
T83875	hsa00360	Phenylalanine metabolism
T83875	hsa00380	Tryptophan metabolism
T83875	hsa00982	Drug metabolism - cytochrome P450
T83875	hsa01100	Metabolic pathways
T83875	hsa04726	Serotonergic synapse
T83875	hsa04728	Dopaminergic synapse
T83875	hsa05030	Cocaine addiction
T83875	hsa05031	Amphetamine addiction
T83875	hsa05034	Alcoholism
T84040	hsa04750	Inflammatory mediator regulation of TRP channels
T84117	hsa04024	cAMP signaling pathway
T84117	hsa04080	Neuroactive ligand-receptor interaction
T84117	hsa04726	Serotonergic synapse
T84173	hsa00511	Other glycan degradation
T84173	hsa00600	Sphingolipid metabolism
T84173	hsa01100	Metabolic pathways
T84173	hsa04142	Lysosome
T84316	hsa04010	MAPK signaling pathway
T84316	hsa04260	Cardiac muscle contraction
T84316	hsa04261	Adrenergic signaling in cardiomyocytes
T84316	hsa04921	Oxytocin signaling pathway
T84316	hsa05410	Hypertrophic cardiomyopathy (HCM)
T84316	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
T84316	hsa05414	Dilated cardiomyopathy
T84486	hsa04020	Calcium signaling pathway
T84486	hsa04024	cAMP signaling pathway
T84486	hsa04080	Neuroactive ligand-receptor interaction
T84486	hsa04921	Oxytocin signaling pathway
T84621	hsa00140	Steroid hormone biosynthesis
T84621	hsa01100	Metabolic pathways
T84631	hsa04610	Complement and coagulation cascades
T84703	hsa04010	MAPK signaling pathway
T84703	hsa04722	Neurotrophin signaling pathway
T84703	hsa05034	Alcoholism
T85435	hsa04014	Ras signaling pathway
T85435	hsa04015	Rap1 signaling pathway
T85435	hsa04022	cGMP-PKG signaling pathway
T85435	hsa04066	HIF-1 signaling pathway
T85435	hsa04068	FoxO signaling pathway
T85435	hsa04151	PI3K-Akt signaling pathway
T85435	hsa04152	AMPK signaling pathway
T85435	hsa04520	Adherens junction
T85435	hsa04910	Insulin signaling pathway
T85435	hsa04913	Ovarian steroidogenesis
T85435	hsa04930	Type II diabetes mellitus
T85435	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T85435	hsa04960	Aldosterone-regulated sodium reabsorption
T85529	hsa04514	Cell adhesion molecules (CAMs)
T85529	hsa04660	T cell receptor signaling pathway
T85529	hsa04672	Intestinal immune network for IgA production
T85529	hsa04940	Type I diabetes mellitus
T85529	hsa05162	Measles
T85529	hsa05320	Autoimmune thyroid disease
T85529	hsa05322	Systemic lupus erythematosus
T85529	hsa05323	Rheumatoid arthritis
T85529	hsa05330	Allograft rejection
T85529	hsa05332	Graft-versus-host disease
T85529	hsa05416	Viral myocarditis
T85799	hsa04110	Cell cycle
T85799	hsa04115	p53 signaling pathway
T85799	hsa04151	PI3K-Akt signaling pathway
T85799	hsa04530	Tight junction
T85799	hsa04660	T cell receptor signaling pathway
T85799	hsa05161	Hepatitis B
T85799	hsa05162	Measles
T85799	hsa05166	HTLV-I infection
T85799	hsa05200	Pathways in cancer
T85799	hsa05203	Viral carcinogenesis
T85799	hsa05212	Pancreatic cancer
T85799	hsa05214	Glioma
T85799	hsa05218	Melanoma
T85799	hsa05219	Bladder cancer
T85799	hsa05220	Chronic myeloid leukemia
T85799	hsa05222	Small cell lung cancer
T85799	hsa05223	Non-small cell lung cancer
T85943	hsa04012	ErbB signaling pathway
T85943	hsa04015	Rap1 signaling pathway
T85943	hsa04062	Chemokine signaling pathway
T85943	hsa04144	Endocytosis
T85943	hsa04370	VEGF signaling pathway
T85943	hsa04510	Focal adhesion
T85943	hsa04520	Adherens junction
T85943	hsa04530	Tight junction
T85943	hsa04540	Gap junction
T85943	hsa04611	Platelet activation
T85943	hsa04727	GABAergic synapse
T85943	hsa04750	Inflammatory mediator regulation of TRP channels
T85943	hsa04810	Regulation of actin cytoskeleton
T85943	hsa04912	GnRH signaling pathway
T85943	hsa04915	Estrogen signaling pathway
T85943	hsa04917	Prolactin signaling pathway
T85943	hsa04919	Thyroid hormone signaling pathway
T85943	hsa04921	Oxytocin signaling pathway
T85943	hsa05100	Bacterial invasion of epithelial cells
T85943	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T85943	hsa05131	Shigellosis
T85943	hsa05152	Tuberculosis
T85943	hsa05161	Hepatitis B
T85943	hsa05203	Viral carcinogenesis
T85943	hsa05205	Proteoglycans in cancer
T86528	hsa00900	Terpenoid backbone biosynthesis
T86528	hsa01100	Metabolic pathways
T86528	hsa01130	Biosynthesis of antibiotics
T86591	hsa03320	PPAR signaling pathway
T86591	hsa04024	cAMP signaling pathway
T86591	hsa04920	Adipocytokine signaling pathway
T86591	hsa04922	Glucagon signaling pathway
T86591	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T86591	hsa05160	Hepatitis C
T86679	hsa04015	Rap1 signaling pathway
T86679	hsa04020	Calcium signaling pathway
T86679	hsa04080	Neuroactive ligand-receptor interaction
T86679	hsa04270	Vascular smooth muscle contraction
T86679	hsa05034	Alcoholism
T87023	hsa04020	Calcium signaling pathway
T87023	hsa04080	Neuroactive ligand-receptor interaction
T87023	hsa05150	Staphylococcus aureus infection
T87024	hsa04330	Notch signaling pathway
T87024	hsa05010	Alzheimer's disease
T87075	hsa04640	Hematopoietic cell lineage
T87075	hsa04660	T cell receptor signaling pathway
T87075	hsa05142	Chagas disease (American trypanosomiasis)
T87075	hsa05162	Measles
T87075	hsa05166	HTLV-I infection
T87075	hsa05340	Primary immunodeficiency
T88023	hsa04060	Cytokine-cytokine receptor interaction
T88182	hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis
T88185	hsa04024	cAMP signaling pathway
T88887	sao00230	Purine metabolism
T88887	sao00240	Pyrimidine metabolism
T88887	sao01100	Metabolic pathways
T88887	sao03020	RNA polymerase
T88975	hsa00230	Purine metabolism
T88975	hsa04022	cGMP-PKG signaling pathway
T88975	hsa04024	cAMP signaling pathway
T88975	hsa05032	Morphine addiction
T89034	hsa04080	Neuroactive ligand-receptor interaction
T89034	hsa04610	Complement and coagulation cascades
T89034	hsa05150	Staphylococcus aureus infection
T89034	hsa05164	Influenza A
T89041	hsa00140	Steroid hormone biosynthesis
T89041	hsa01100	Metabolic pathways
T89041	hsa04913	Ovarian steroidogenesis
T89041	hsa04917	Prolactin signaling pathway
T89360	hsa00230	Purine metabolism
T89360	hsa00983	Drug metabolism - other enzymes
T89360	hsa01100	Metabolic pathways
T89361	hsa04110	Cell cycle
T89361	hsa04115	p53 signaling pathway
T89361	hsa04151	PI3K-Akt signaling pathway
T89361	hsa05161	Hepatitis B
T89361	hsa05162	Measles
T89361	hsa05200	Pathways in cancer
T89361	hsa05203	Viral carcinogenesis
T89361	hsa05206	MicroRNAs in cancer
T89361	hsa05212	Pancreatic cancer
T89361	hsa05214	Glioma
T89361	hsa05218	Melanoma
T89361	hsa05220	Chronic myeloid leukemia
T89361	hsa05222	Small cell lung cancer
T89361	hsa05223	Non-small cell lung cancer
T89529	hsa04520	Adherens junction
T89529	hsa04910	Insulin signaling pathway
