
TTD - Therapeutic Targets Database Full Data Download File
Title - Wiki pathway data for TTD successful targets only
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	Wiki pathway ID	Wiki pathway name
T71377	WP2732	Interleukin-2 signaling
T71377	WP1840	Interleukin-3, 5 and GM-CSF signaling
T72168	WP554	ACE Inhibitor Pathway
T72171	WP69	TCR Signaling Pathway
T72171	WP455	GPCRs, Class A Rhodopsin-like
T72171	WP2658	HIV Life Cycle
T72171	WP24	Peptide GPCRs
T72171	WP1825	GPCR ligand binding
T72171	WP1824	GPCR downstream signaling
T72171	WP117	GPCRs, Other
T72458	WP455	GPCRs, Class A Rhodopsin-like
T72458	WP24	Peptide GPCRs
T72458	WP1825	GPCR ligand binding
T72458	WP1824	GPCR downstream signaling
T72515	WP727	Monoamine Transport
T72515	WP516	Hypertrophy Model
T72515	WP382	MAPK Signaling Pathway
T72515	WP2865	IL1 and megakaryotyces in obesity
T72515	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T72515	WP2431	Spinal Cord Injury
T72515	WP2377	Integrated Pancreatic Cancer Pathway
T72515	WP195	IL-1 signaling pathway
T72515	WP1839	Interleukin-1 signaling
T72515	WP1772	Apoptosis Modulation and Signaling
T72515	WP1455	Serotonin Transporter Activity
T72841	WP391	Mitochondrial Gene Expression
T72841	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T72841	WP170	Nuclear Receptors
T73097	WP2732	Interleukin-2 signaling
T73097	WP1840	Interleukin-3, 5 and GM-CSF signaling
T73475	WP399	Wnt Signaling Pathway and Pluripotency
T73475	WP2769	Activation of Matrix Metalloproteinases
T73475	WP2324	AGE/RAGE pathway
T73475	WP129	Matrix Metalloproteinases
T73476	WP558	Complement and Coagulation Cascades
T73476	WP1818	Formation of Fibrin Clot (Clotting Cascade)
T73495	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T73712	WP2882	Nuclear Receptors Meta-Pathway
T73712	WP2878	PPAR Alpha Pathway
T73712	WP28	Selenium Metabolism and Selenoproteins
T73712	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T74002	WP530	Cytokines and Inflammatory Response
T74002	WP2849	Hematopoietic Stem Cell Differentiation
T74002	WP2732	Interleukin-2 signaling
T74002	WP1840	Interleukin-3, 5 and GM-CSF signaling
T74456	WP554	ACE Inhibitor Pathway
T74456	WP455	GPCRs, Class A Rhodopsin-like
T74456	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T74456	WP24	Peptide GPCRs
T74456	WP2328	Allograft Rejection
T74456	WP1825	GPCR ligand binding
T74456	WP1824	GPCR downstream signaling
T74500	WP2669	Potassium Channels
T75243	WP673	ErbB Signaling Pathway
T75243	WP615	Senescence and Autophagy in Cancer
T75243	WP585	Interferon type I signaling pathways
T75243	WP481	Insulin Signaling
T75243	WP437	EGF/EGFR Signaling Pathway
T75243	WP363	Wnt Signaling Pathway Netpath
T75243	WP2870	Extracellular vesicle-mediated signaling in recipient cells
T75243	WP2795	Cardiac Hypertrophic Response
T75243	WP2677	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
T75243	WP2653	PIP3 activates AKT signaling
T75243	WP2571	Polycystic Kidney Disease Pathway
T75243	WP244	Alpha 6 Beta 4 signaling pathway
T75243	WP2380	BDNF signaling pathway
T75243	WP2374	Oncostatin M Signaling Pathway
T75243	WP2263	Prostate Cancer
T75243	WP2203	TSLP Signaling Pathway
T75243	WP2035	FSH signaling pathway
T75243	WP2034	Leptin signaling pathway
T75243	WP2032	TSH signaling pathway
T75243	WP2018	RANKL/RANK Signaling Pathway
T75243	WP2011	SREBF and miR33 in cholesterol and lipid homeostasis
T75243	WP1984	Integrated Breast Cancer Pathway
T75243	WP1982	SREBP signalling
T75243	WP1913	Signaling by Insulin receptor
T75243	WP1799	Costimulation by the CD28 family
T75243	WP1584	Type II diabetes mellitus
T75243	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T75243	WP1471	TOR Signaling
T75243	WP1403	AMPK Signaling
T75797	WP98	Prostaglandin Synthesis and Regulation
T75797	WP455	GPCRs, Class A Rhodopsin-like
T75797	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T75797	WP247	Small Ligand GPCRs
T75797	WP1825	GPCR ligand binding
T75797	WP1824	GPCR downstream signaling
T75797	WP117	GPCRs, Other
T75888	WP706	SIDS Susceptibility Pathways
T75888	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation
T75888	WP2882	Nuclear Receptors Meta-Pathway
T75888	WP2878	PPAR Alpha Pathway
T75888	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T75888	WP1797	Circadian Clock
T75888	WP143	Fatty Acid Beta Oxidation
T75888	WP1403	AMPK Signaling
T75890	WP1851	Metabolism of nucleotides
T75890	WP1601	Fluoropyrimidine Activity
T76024	WP558	Complement and Coagulation Cascades
T76024	WP545	Complement Activation, Classical Pathway
T76024	WP2806	Human Complement System
T76024	WP1798	Complement cascade
T76198	WP455	GPCRs, Class A Rhodopsin-like
T76198	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T76198	WP247	Small Ligand GPCRs
T76198	WP1908	Signal amplification
T76198	WP1825	GPCR ligand binding
T76198	WP1824	GPCR downstream signaling
T76213	WP706	SIDS Susceptibility Pathways
T76213	WP550	Biogenic Amine Synthesis
T76213	WP2693	Metabolism of amino acids and derivatives
T76213	WP2660	Abnormal metabolism in phenylketonuria
T76369	WP2884	NRF2 pathway
T76369	WP2882	Nuclear Receptors Meta-Pathway
T76369	WP2645	Heroin metabolism
T76369	WP229	Irinotecan Pathway
T76369	WP1601	Fluoropyrimidine Activity
T76369	WP136	Phase I biotransformations, non P450
T76414	WP666	Hypothetical Network for Drug Addiction
T76414	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T76414	WP2380	BDNF signaling pathway
T76497	WP2884	NRF2 pathway
T76497	WP2882	Nuclear Receptors Meta-Pathway
T76497	WP1848	Metabolism of carbohydrates
T76497	WP134	Pentose Phosphate Pathway
T76685	WP455	GPCRs, Class A Rhodopsin-like
T76685	WP247	Small Ligand GPCRs
T76685	WP2380	BDNF signaling pathway
T76685	WP1825	GPCR ligand binding
T76685	WP1824	GPCR downstream signaling
T76685	WP117	GPCRs, Other
T76904	WP704	Methylation Pathways
T76904	WP702	Metapathway biotransformation
T76904	WP697	Estrogen metabolism
T76904	WP550	Biogenic Amine Synthesis
T76904	WP2436	Dopamine metabolism
T76904	WP1880	Phase II conjugation
T76904	WP1870	Neurotransmitter Clearance In The Synaptic Cleft
T77195	WP623	Oxidative phosphorylation
T77195	WP1902	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.
T77195	WP111	Electron Transport Chain
T77365	WP80	Nucleotide GPCRs
T77365	WP727	Monoamine Transport
T77365	WP455	GPCRs, Class A Rhodopsin-like
T77365	WP1873	NGF signalling via TRKA from the plasma membrane
T77365	WP1825	GPCR ligand binding
T77365	WP1824	GPCR downstream signaling
T77365	WP117	GPCRs, Other
T77664	WP619	Type II interferon signaling (IFNG)
T77664	WP615	Senescence and Autophagy in Cancer
T77664	WP560	TGF Beta Signaling Pathway
T77664	WP530	Cytokines and Inflammatory Response
T77664	WP516	Hypertrophy Model
T77664	WP453	Inflammatory Response Pathway
T77664	WP2873	Aryl Hydrocarbon Receptor Pathway
T77664	WP2865	IL1 and megakaryotyces in obesity
T77664	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T77664	WP2431	Spinal Cord Injury
T77664	WP2328	Allograft Rejection
T77664	WP1836	Interferon gamma signaling
T77664	WP183	Proteasome Degradation
T77664	WP176	Folate Metabolism
T77664	WP1533	Vitamin B12 Metabolism
T77664	WP15	Selenium Micronutrient Network
T77796	WP455	GPCRs, Class A Rhodopsin-like
T77796	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T77796	WP24	Peptide GPCRs
T77796	WP1825	GPCR ligand binding
T77796	WP1824	GPCR downstream signaling
T77913	WP58	Monoamine GPCRs
T77913	WP455	GPCRs, Class A Rhodopsin-like
T77913	WP395	IL-4 Signaling Pathway
T77913	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T77913	WP1825	GPCR ligand binding
T77913	WP1824	GPCR downstream signaling
T78585	WP530	Cytokines and Inflammatory Response
T78585	WP453	Inflammatory Response Pathway
T78585	WP2849	Hematopoietic Stem Cell Differentiation
T78585	WP2732	Interleukin-2 signaling
T78585	WP2328	Allograft Rejection
T78585	WP1840	Interleukin-3, 5 and GM-CSF signaling
T78656	WP722	Serotonin HTR1 Group and FOS Pathway
T78656	WP58	Monoamine GPCRs
T78656	WP455	GPCRs, Class A Rhodopsin-like
T78656	WP1825	GPCR ligand binding
T78656	WP1824	GPCR downstream signaling
T78656	WP117	GPCRs, Other
T78709	WP722	Serotonin HTR1 Group and FOS Pathway
T78709	WP706	SIDS Susceptibility Pathways
T78709	WP58	Monoamine GPCRs
T78709	WP455	GPCRs, Class A Rhodopsin-like
T78709	WP1825	GPCR ligand binding
T78709	WP1824	GPCR downstream signaling
T79232	WP455	GPCRs, Class A Rhodopsin-like
T79232	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T79232	WP24	Peptide GPCRs
T79232	WP1825	GPCR ligand binding
T79232	WP1824	GPCR downstream signaling
T79473	WP455	GPCRs, Class A Rhodopsin-like
T79473	WP34	Ovarian Infertility Genes
T79473	WP24	Peptide GPCRs
T79473	WP1825	GPCR ligand binding
T79473	WP1824	GPCR downstream signaling
T79591	WP474	Endochondral Ossification
T79591	WP170	Nuclear Receptors
T79798	WP75	Toll-like receptor signaling pathway
T79798	WP481	Insulin Signaling
T79798	WP422	MAPK Cascade
T79798	WP382	MAPK Signaling Pathway
T79798	WP2643	Nanoparticle-mediated activation of receptor signaling
T79798	WP26	Signal Transduction of S1P Receptor
T79798	WP2371	Parkinsons Disease Pathway
T79798	WP2005	miR-targeted genes in muscle cell - TarBase
T79798	WP2004	miR-targeted genes in lymphocytes - TarBase
T79798	WP1873	NGF signalling via TRKA from the plasma membrane
T79798	WP1865	Myogenesis
T79798	WP185	Integrin-mediated Cell Adhesion
T79798	WP1808	DSCAM interactions
T79798	WP1449	Regulation of toll-like receptor signaling pathway
T79961	WP58	Monoamine GPCRs
T79961	WP536	Calcium Regulation in the Cardiac Cell
T79961	WP51	Regulation of Actin Cytoskeleton
T79961	WP455	GPCRs, Class A Rhodopsin-like
T79961	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T79961	WP1825	GPCR ligand binding
T79961	WP1824	GPCR downstream signaling
T80276	WP75	Toll-like receptor signaling pathway
T80276	WP722	Serotonin HTR1 Group and FOS Pathway
T80276	WP710	DNA Damage Response (only ATM dependent)
T80276	WP524	G13 Signaling Pathway
T80276	WP51	Regulation of Actin Cytoskeleton
T80276	WP481	Insulin Signaling
T80276	WP395	IL-4 Signaling Pathway
T80276	WP313	Signaling of Hepatocyte Growth Factor Receptor
T80276	WP3	Transcriptional activation by NRF2
T80276	WP2865	IL1 and megakaryotyces in obesity
T80276	WP2781	Signaling by ERBB4
T80276	WP2780	Signaling by ERBB2
T80276	WP2759	Fc epsilon receptor (FCERI) signaling
T80276	WP2747	PI Metabolism
T80276	WP2732	Interleukin-2 signaling
T80276	WP2719	Fcgamma receptor (FCGR) dependent phagocytosis
T80276	WP2713	Signaling by SCF-KIT
T80276	WP2694	DAP12 interactions
T80276	WP2677	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
T80276	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T80276	WP2653	PIP3 activates AKT signaling
T80276	WP2377	Integrated Pancreatic Cancer Pathway
T80276	WP2263	Prostate Cancer
T80276	WP2261	Signaling Pathways in Glioblastoma
T80276	WP2203	TSLP Signaling Pathway
T80276	WP2038	Regulation of Microtubule Cytoskeleton
T80276	WP2032	TSH signaling pathway
T80276	WP1982	SREBP signalling
T80276	WP1927	TCR signaling
T80276	WP1916	Signaling by PDGF
T80276	WP1913	Signaling by Insulin receptor
T80276	WP1911	Signaling by FGFR
T80276	WP1910	Signaling by EGFR
T80276	WP1873	NGF signalling via TRKA from the plasma membrane
T80276	WP1867	Nephrin interactions
T80276	WP1840	Interleukin-3, 5 and GM-CSF signaling
T80276	WP1826	GPVI-mediated activation cascade
T80276	WP1824	GPCR downstream signaling
T80276	WP1799	Costimulation by the CD28 family
T80276	WP1794	Cell surface interactions at the vascular wall
T80276	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T80276	WP1539	Angiogenesis
T80276	WP1449	Regulation of toll-like receptor signaling pathway
T80276	WP1403	AMPK Signaling
T80387	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T80387	WP2670	Iron uptake and transport
T80782	WP306	Focal Adhesion
T80782	WP1919	Signaling by VEGF
T80782	WP1539	Angiogenesis
T80896	WP706	SIDS Susceptibility Pathways
T80896	WP34	Ovarian Infertility Genes
T80896	WP2377	Integrated Pancreatic Cancer Pathway
T80896	WP170	Nuclear Receptors
T80975	WP306	Focal Adhesion
T80975	WP259	Nifedipine Activity
T80975	WP2406	Cardiac Progenitor Differentiation
T80975	WP1919	Signaling by VEGF
T80975	WP1539	Angiogenesis
T81900	WP2059	Alzheimers Disease
T82146	WP716	Vitamin A and Carotenoid Metabolism
T82146	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T82146	WP2857	Mesodermal Commitment Pathway
T82146	WP2853	Endoderm Differentiation
T82146	WP170	Nuclear Receptors
T82383	WP2006	miR-targeted genes in squamous cell - TarBase
T82383	WP2005	miR-targeted genes in muscle cell - TarBase
T82383	WP2004	miR-targeted genes in lymphocytes - TarBase
T82577	WP554	ACE Inhibitor Pathway
T82577	WP2729	Metabolism of Angiotensinogen to Angiotensins
T82739	WP558	Complement and Coagulation Cascades
T82739	WP2806	Human Complement System
T82739	WP272	Blood Clotting Cascade
T82739	WP1818	Formation of Fibrin Clot (Clotting Cascade)
T82795	WP710	DNA Damage Response (only ATM dependent)
T82795	WP706	SIDS Susceptibility Pathways
T82795	WP560	TGF Beta Signaling Pathway
T82795	WP428	Wnt Signaling Pathway
T82795	WP399	Wnt Signaling Pathway and Pluripotency
T82795	WP363	Wnt Signaling Pathway Netpath
T82795	WP306	Focal Adhesion
T82795	WP2870	Extracellular vesicle-mediated signaling in recipient cells
T82795	WP2858	Ectoderm Differentiation
T82795	WP2853	Endoderm Differentiation
T82795	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T82795	WP2839	Hair Follicle Development: Organogenesis (Part 2 of 3)
T82795	WP2804	Hair Follicle Development: Induction (Part 1 of 3)
T82795	WP2794	Cytosolic sensors of pathogen-associated DNA 
T82795	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T82795	WP2380	BDNF signaling pathway
T82795	WP2377	Integrated Pancreatic Cancer Pathway
T82795	WP2363	Gastric cancer network 2
T82795	WP236	Adipogenesis
T82795	WP2355	Corticotropin-releasing hormone
T82795	WP2272	Pathogenic Escherichia coli infection
T82795	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T82795	WP2064	Neural Crest Differentiation
T82795	WP2036	TWEAK Signaling Pathway
T82795	WP2005	miR-targeted genes in muscle cell - TarBase
T82795	WP2004	miR-targeted genes in lymphocytes - TarBase
T82795	WP2003	miR-targeted genes in leukocytes - TarBase
T82795	WP1984	Integrated Breast Cancer Pathway
T82795	WP1865	Myogenesis
T82795	WP1591	Heart Development
T82795	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T82795	WP138	Androgen receptor signaling pathway
T82841	WP615	Senescence and Autophagy in Cancer
T82841	WP2848	Differentiation Pathway
T82841	WP2736	Insulin Processing
T82841	WP2509	Nanoparticle triggered autophagic cell death
T82841	WP2406	Cardiac Progenitor Differentiation
T82841	WP236	Adipogenesis
T82841	WP2324	AGE/RAGE pathway
T82841	WP1982	SREBP signalling
T82841	WP1946	Cori Cycle
T82841	WP1926	Synthesis, Secretion, and Deacylation of Ghrelin
T82841	WP1913	Signaling by Insulin receptor
T82841	WP1897	Regulation of beta-cell development
T82841	WP1831	Integration of energy metabolism
T82841	WP176	Folate Metabolism
T82841	WP1533	Vitamin B12 Metabolism
T82841	WP15	Selenium Micronutrient Network
T83011	WP465	Tryptophan metabolism
T83011	WP2436	Dopamine metabolism
T83011	WP1879	Phase 1 - Functionalization of compounds
T83145	WP75	Toll-like receptor signaling pathway
T83145	WP710	DNA Damage Response (only ATM dependent)
T83145	WP706	SIDS Susceptibility Pathways
T83145	WP2882	Nuclear Receptors Meta-Pathway
T83145	WP2794	Cytosolic sensors of pathogen-associated DNA 
T83145	WP2656	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
T83145	WP262	EBV LMP1 signaling
T83145	WP231	TNF alpha Signaling Pathway
T83145	WP2203	TSLP Signaling Pathway
T83145	WP2064	Neural Crest Differentiation
T83145	WP2036	TWEAK Signaling Pathway
T83145	WP2018	RANKL/RANK Signaling Pathway
T83145	WP1904	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways
T83145	WP1838	Interleukin-1 processing
T83145	WP176	Folate Metabolism
T83145	WP1533	Vitamin B12 Metabolism
T83145	WP15	Selenium Micronutrient Network
T83145	WP1449	Regulation of toll-like receptor signaling pathway
T83369	WP558	Complement and Coagulation Cascades
T83369	WP2762	PTM: gamma carboxylation, hypusine formation and arylsulfatase activation
T83369	WP272	Blood Clotting Cascade
T83369	WP1818	Formation of Fibrin Clot (Clotting Cascade)
T83386	WP176	Folate Metabolism
T83611	WP2679	MHC class II antigen presentation
T83611	WP1927	TCR signaling
T83611	WP1836	Interferon gamma signaling
T83611	WP1799	Costimulation by the CD28 family
T83813	WP732	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling
T83813	WP58	Monoamine GPCRs
T83813	WP455	GPCRs, Class A Rhodopsin-like
T83813	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T83813	WP1825	GPCR ligand binding
T83813	WP1824	GPCR downstream signaling
T83875	WP706	SIDS Susceptibility Pathways
T83875	WP550	Biogenic Amine Synthesis
T83875	WP408	Oxidative Stress
T83875	WP2436	Dopamine metabolism
T83875	WP1879	Phase 1 - Functionalization of compounds
T83875	WP1871	Neurotransmitter Release Cycle
T83875	WP1870	Neurotransmitter Clearance In The Synaptic Cleft
T83875	WP1455	Serotonin Transporter Activity
T84117	WP722	Serotonin HTR1 Group and FOS Pathway
T84117	WP58	Monoamine GPCRs
T84117	WP455	GPCRs, Class A Rhodopsin-like
T84117	WP1825	GPCR ligand binding
T84117	WP1824	GPCR downstream signaling
T84173	WP2788	Sphingolipid metabolism
T84316	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T84316	WP2005	miR-targeted genes in muscle cell - TarBase
T84316	WP2004	miR-targeted genes in lymphocytes - TarBase
T84486	WP455	GPCRs, Class A Rhodopsin-like
T84486	WP289	Myometrial Relaxation and Contraction Pathways
T84486	WP2889	Oxytocin signaling
T84486	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T84486	WP24	Peptide GPCRs
T84486	WP1825	GPCR ligand binding
T84486	WP1824	GPCR downstream signaling
T84621	WP702	Metapathway biotransformation
T84621	WP43	Oxidation by Cytochrome P450
T84621	WP2749	Metabolism of steroid hormones and vitamin D
T84621	WP2355	Corticotropin-releasing hormone
T84631	WP558	Complement and Coagulation Cascades
T84631	WP2806	Human Complement System
T84631	WP2762	PTM: gamma carboxylation, hypusine formation and arylsulfatase activation
T84631	WP272	Blood Clotting Cascade
T84631	WP1818	Formation of Fibrin Clot (Clotting Cascade)
T84703	WP706	SIDS Susceptibility Pathways
T84703	WP2380	BDNF signaling pathway
T84886	WP1936	Transport of inorganic cations/anions and amino acids/oligopeptides
T85435	WP710	DNA Damage Response (only ATM dependent)
T85435	WP481	Insulin Signaling
T85435	WP2509	Nanoparticle triggered autophagic cell death
T85435	WP2324	AGE/RAGE pathway
T85435	WP1913	Signaling by Insulin receptor
T85435	WP176	Folate Metabolism
T85435	WP1584	Type II diabetes mellitus
T85435	WP1533	Vitamin B12 Metabolism
T85435	WP15	Selenium Micronutrient Network
T85435	WP1403	AMPK Signaling
T85529	WP69	TCR Signaling Pathway
T85529	WP453	Inflammatory Response Pathway
T85529	WP2684	Host Interactions of HIV factors
T85529	WP2653	PIP3 activates AKT signaling
T85529	WP2583	T-Cell Receptor and Co-stimulatory Signaling
T85529	WP2328	Allograft Rejection
T85529	WP1799	Costimulation by the CD28 family
T85799	WP707	DNA Damage Response
T85799	WP45	G1 to S cell cycle control
T85799	WP34	Ovarian Infertility Genes
T85799	WP2878	PPAR Alpha Pathway
T85799	WP2828	Bladder Cancer
T85799	WP2772	S Phase
T85799	WP2751	Transcriptional Regulation of White Adipocyte Differentiation
T85799	WP2698	Meiotic Recombination
T85799	WP2446	Retinoblastoma (RB) in Cancer
T85799	WP2431	Spinal Cord Injury
T85799	WP2377	Integrated Pancreatic Cancer Pathway
T85799	WP2263	Prostate Cancer
T85799	WP2261	Signaling Pathways in Glioblastoma
T85799	WP2032	TSH signaling pathway
T85799	WP1984	Integrated Breast Cancer Pathway
T85799	WP1971	Integrated Cancer pathway
T85799	WP1858	Mitotic G1-G1/S phases
T85799	WP179	Cell Cycle
T85799	WP1530	miRNA Regulation of DNA Damage Response
T85943	WP673	ErbB Signaling Pathway
T85943	WP615	Senescence and Autophagy in Cancer
T85943	WP61	Notch Signaling Pathway
T85943	WP581	EPO Receptor Signaling
T85943	WP437	EGF/EGFR Signaling Pathway
T85943	WP366	TGF beta Signaling Pathway
T85943	WP313	Signaling of Hepatocyte Growth Factor Receptor
T85943	WP304	Kit receptor signaling pathway
T85943	WP2876	Pregnane X Receptor pathway
T85943	WP2873	Aryl Hydrocarbon Receptor Pathway
T85943	WP286	IL-3 Signaling Pathway
T85943	WP2643	Nanoparticle-mediated activation of receptor signaling
T85943	WP2571	Polycystic Kidney Disease Pathway
T85943	WP244	Alpha 6 Beta 4 signaling pathway
T85943	WP2380	BDNF signaling pathway
T85943	WP2377	Integrated Pancreatic Cancer Pathway
T85943	WP2374	Oncostatin M Signaling Pathway
T85943	WP2332	Interleukin-11 Signaling Pathway
T85943	WP2324	AGE/RAGE pathway
T85943	WP2261	Signaling Pathways in Glioblastoma
T85943	WP2203	TSLP Signaling Pathway
T85943	WP2100	Arylhydrocarbon receptor (AhR) signaling pathway
T85943	WP2038	Regulation of Microtubule Cytoskeleton
T85943	WP2035	FSH signaling pathway
T85943	WP2034	Leptin signaling pathway
T85943	WP2018	RANKL/RANK Signaling Pathway
T85943	WP185	Integrin-mediated Cell Adhesion
T85943	WP1539	Angiogenesis
T85943	WP138	Androgen receptor signaling pathway
T86057	WP1935	Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds
T86462	WP2776	Visual phototransduction
T86462	WP2703	Extracellular matrix organization
T86528	WP2706	Activation of Gene Expression by SREBP (SREBF)
T86591	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T86591	WP2882	Nuclear Receptors Meta-Pathway
T86591	WP2881	Estrogen Receptor Pathway
T86591	WP2878	PPAR Alpha Pathway
T86591	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T86591	WP2751	Transcriptional Regulation of White Adipocyte Differentiation
T86591	WP2738	YAP1- and WWTR1 (TAZ)-stimulated gene expression
T86591	WP2706	Activation of Gene Expression by SREBP (SREBF)
T86591	WP236	Adipogenesis
T86591	WP2011	SREBF and miR33 in cholesterol and lipid homeostasis
T86591	WP1797	Circadian Clock
T86591	WP170	Nuclear Receptors
T86679	WP80	Nucleotide GPCRs
T86679	WP455	GPCRs, Class A Rhodopsin-like
T86679	WP1825	GPCR ligand binding
T86679	WP1824	GPCR downstream signaling
T87023	WP455	GPCRs, Class A Rhodopsin-like
T87023	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T87023	WP247	Small Ligand GPCRs
T87023	WP1836	Interferon gamma signaling
T87023	WP1825	GPCR ligand binding
T87023	WP1824	GPCR downstream signaling
T87024	WP61	Notch Signaling Pathway
T87024	WP2781	Signaling by ERBB4
T87024	WP2722	Signaling by NOTCH3
T87024	WP2721	Signaling by NOTCH4
T87024	WP2720	Signaling by NOTCH1
T87024	WP2718	Signaling by NOTCH2
T87024	WP268	Notch Signaling Pathway
T87024	WP2059	Alzheimers Disease
T87024	WP1976	Signalling by NGF
T87075	WP69	TCR Signaling Pathway
T87075	WP1927	TCR signaling
T87075	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T87075	WP1799	Costimulation by the CD28 family
T87670	WP1825	GPCR ligand binding
T87670	WP1824	GPCR downstream signaling
T87670	WP117	GPCRs, Other
T88182	WP2762	PTM: gamma carboxylation, hypusine formation and arylsulfatase activation
T88185	WP1825	GPCR ligand binding
T88185	WP1824	GPCR downstream signaling
T88975	WP2005	miR-targeted genes in muscle cell - TarBase
T88975	WP2004	miR-targeted genes in lymphocytes - TarBase
T89034	WP558	Complement and Coagulation Cascades
T89034	WP2806	Human Complement System
T89034	WP2799	Regulation of Insulin-like Growth Factor (IGF) Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
T89034	WP2769	Activation of Matrix Metalloproteinases
T89034	WP272	Blood Clotting Cascade
T89034	WP1802	Dissolution of Fibrin Clot
T89034	WP176	Folate Metabolism
T89034	WP1533	Vitamin B12 Metabolism
T89034	WP15	Selenium Micronutrient Network
T89041	WP702	Metapathway biotransformation
T89041	WP496	Steroid Biosynthesis
T89041	WP43	Oxidation by Cytochrome P450
T89041	WP2749	Metabolism of steroid hormones and vitamin D
T89041	WP237	Glucocorticoid & Mineralcorticoid Metabolism
T89041	WP2263	Prostate Cancer
T89041	WP1879	Phase 1 - Functionalization of compounds
T89361	WP707	DNA Damage Response
T89361	WP45	G1 to S cell cycle control
T89361	WP363	Wnt Signaling Pathway Netpath
T89361	WP2446	Retinoblastoma (RB) in Cancer
T89361	WP2261	Signaling Pathways in Glioblastoma
T89361	WP2249	Metastatic brain tumor
T89361	WP2005	miR-targeted genes in muscle cell - TarBase
T89361	WP2004	miR-targeted genes in lymphocytes - TarBase
T89361	WP2003	miR-targeted genes in leukocytes - TarBase
T89361	WP2002	miR-targeted genes in epithelium - TarBase
T89361	WP1858	Mitotic G1-G1/S phases
T89361	WP179	Cell Cycle
T89361	WP1545	miRNAs involved in DNA damage response
T89361	WP1530	miRNA Regulation of DNA Damage Response
T89529	WP481	Insulin Signaling
T89529	WP2657	Growth hormone receptor signaling
T89529	WP2034	Leptin signaling pathway
T89529	WP1836	Interferon gamma signaling
T89529	WP1835	Interferon alpha/beta signaling
T89529	WP1832	Integrin alphaIIb beta3 signaling
T89534	WP712	Estrogen signaling pathway
T89534	WP2882	Nuclear Receptors Meta-Pathway
T89534	WP2881	Estrogen Receptor Pathway
T89534	WP2781	Signaling by ERBB4
T89534	WP2593	JAK/STAT
T89534	WP2377	Integrated Pancreatic Cancer Pathway
T89534	WP2034	Leptin signaling pathway
T89534	WP2005	miR-targeted genes in muscle cell - TarBase
