
TTD - Therapeutic Targets Database Full Data Download File
Title - Wiki pathway data for TTD clinical trial targets only
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	Wiki pathway ID	Wiki pathway name
T49898	WP366	TGF beta Signaling Pathway
T49898	WP2878	PPAR Alpha Pathway
T49898	WP2792	MAP kinase activation in TLR cascade
T49898	WP2735	RAF/MAP kinase cascade
T49898	WP2654	Mitotic Prophase
T49898	WP2652	Mitotic Prometaphase
T49898	WP2612	BMI1
T49898	WP2516	ATM Signaling Pathway
T49898	WP2446	Retinoblastoma (RB) in Cancer
T49898	WP2431	Spinal Cord Injury
T49898	WP2263	Prostate Cancer
T49898	WP2038	Regulation of Microtubule Cytoskeleton
T49898	WP1971	Integrated Cancer pathway
T49898	WP1859	Mitotic G2-G2/M phases
T49898	WP1858	Mitotic G1-G1/S phases
T49898	WP179	Cell Cycle
T49898	WP1782	APC/C-mediated degradation of cell cycle proteins
T49898	WP1775	Cell Cycle Checkpoints
T49898	WP1530	miRNA Regulation of DNA Damage Response
T49989	WP560	TGF Beta Signaling Pathway
T49989	WP382	MAPK Signaling Pathway
T49989	WP366	TGF beta Signaling Pathway
T49989	WP2884	NRF2 pathway
T49989	WP2882	Nuclear Receptors Meta-Pathway
T49989	WP2870	Extracellular vesicle-mediated signaling in recipient cells
T49989	WP2742	Signaling by TGF-beta Receptor Complex
T49989	WP2006	miR-targeted genes in squamous cell - TarBase
T49989	WP2005	miR-targeted genes in muscle cell - TarBase
T49989	WP2004	miR-targeted genes in lymphocytes - TarBase
T49989	WP2002	miR-targeted genes in epithelium - TarBase
T49989	WP2001	miR-targeted genes in adipocytes - TarBase
T49989	WP1984	Integrated Breast Cancer Pathway
T50089	WP26	Signal Transduction of S1P Receptor
T50089	WP1825	GPCR ligand binding
T50089	WP1824	GPCR downstream signaling
T50444	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T50444	WP2804	Hair Follicle Development: Induction (Part 1 of 3)
T50444	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T50444	WP2738	YAP1- and WWTR1 (TAZ)-stimulated gene expression
T50594	WP2858	Ectoderm Differentiation
T50594	WP2849	Hematopoietic Stem Cell Differentiation
T50823	WP1907	Semaphorin interactions
T51191	WP61	Notch Signaling Pathway
T51191	WP268	Notch Signaling Pathway
T51191	WP2064	Neural Crest Differentiation
T51191	WP1976	Signalling by NGF
T51191	WP1905	RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription
T51191	WP1815	Factors involved in megakaryocyte development and platelet production
T51191	WP179	Cell Cycle
T51223	WP2328	Allograft Rejection
T51407	WP2757	Mitotic Metaphase and Anaphase
T51407	WP2742	Signaling by TGF-beta Receptor Complex
T51407	WP2733	Regulation of mRNA Stability by Proteins that Bind AU-rich Elements
T51407	WP2684	Host Interactions of HIV factors
T51407	WP2683	Influenza Life Cycle
T51407	WP2658	HIV Life Cycle
T51407	WP2652	Mitotic Prometaphase
T51407	WP1859	Mitotic G2-G2/M phases
T51425	WP306	Focal Adhesion
T51425	WP1919	Signaling by VEGF
T51425	WP1591	Heart Development
T51565	WP2652	Mitotic Prometaphase
T51565	WP2380	BDNF signaling pathway
T51565	WP231	TNF alpha Signaling Pathway
T51565	WP1843	L1CAM interactions
T51748	WP706	SIDS Susceptibility Pathways
T51748	WP61	Notch Signaling Pathway
T51748	WP2727	Regulation of Hypoxia-inducible Factor (HIF) by Oxygen
T51748	WP2720	Signaling by NOTCH1
T51748	WP2374	Oncostatin M Signaling Pathway
T51748	WP236	Adipogenesis
T51748	WP2324	AGE/RAGE pathway
T51748	WP1797	Circadian Clock
T51748	WP1539	Angiogenesis
T52037	WP75	Toll-like receptor signaling pathway
T52037	WP2775	Toll-Like Receptors Cascades
T52037	WP2761	MyD88:Mal cascade initiated on plasma membrane
T52037	WP1449	Regulation of toll-like receptor signaling pathway
T52316	WP732	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling
T52316	WP69	TCR Signaling Pathway
T52316	WP615	Senescence and Autophagy in Cancer
T52316	WP581	EPO Receptor Signaling
T52316	WP51	Regulation of Actin Cytoskeleton
T52316	WP49	IL-2 Signaling Pathway
T52316	WP481	Insulin Signaling
T52316	WP437	EGF/EGFR Signaling Pathway
T52316	WP422	MAPK Cascade
T52316	WP382	MAPK Signaling Pathway
T52316	WP366	TGF beta Signaling Pathway
T52316	WP313	Signaling of Hepatocyte Growth Factor Receptor
T52316	WP304	Kit receptor signaling pathway
T52316	WP2870	Extracellular vesicle-mediated signaling in recipient cells
T52316	WP286	IL-3 Signaling Pathway
T52316	WP2795	Cardiac Hypertrophic Response
T52316	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T52316	WP2735	RAF/MAP kinase cascade
T52316	WP2670	Iron uptake and transport
T52316	WP2643	Nanoparticle-mediated activation of receptor signaling
T52316	WP2526	PDGF Pathway
T52316	WP2446	Retinoblastoma (RB) in Cancer
T52316	WP2380	BDNF signaling pathway
T52316	WP2377	Integrated Pancreatic Cancer Pathway
T52316	WP2374	Oncostatin M Signaling Pathway
T52316	WP2355	Corticotropin-releasing hormone
T52316	WP2332	Interleukin-11 Signaling Pathway
T52316	WP2324	AGE/RAGE pathway
T52316	WP231	TNF alpha Signaling Pathway
T52316	WP23	B Cell Receptor Signaling Pathway
T52316	WP2263	Prostate Cancer
T52316	WP2261	Signaling Pathways in Glioblastoma
T52316	WP2197	Endothelin Pathways
T52316	WP2036	TWEAK Signaling Pathway
T52316	WP2035	FSH signaling pathway
T52316	WP2034	Leptin signaling pathway
T52316	WP1895	Rap1 signalling
T52316	WP185	Integrin-mediated Cell Adhesion
T52316	WP1823	GP1b-IX-V activation signalling
T52316	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T52316	WP127	IL-5 Signaling Pathway
T52389	WP697	Estrogen metabolism
T52389	WP408	Oxidative Stress
T52389	WP3	Transcriptional activation by NRF2
T52389	WP2884	NRF2 pathway
T52389	WP2882	Nuclear Receptors Meta-Pathway
T52389	WP2873	Aryl Hydrocarbon Receptor Pathway
T52389	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T52389	WP2693	Metabolism of amino acids and derivatives
T52389	WP2586	Aryl Hydrocarbon Receptor
T52389	WP2436	Dopamine metabolism
T52389	WP2100	Arylhydrocarbon receptor (AhR) signaling pathway
T52671	WP2764	Lipid digestion, mobilization, and transport
T52790	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T52790	WP24	Peptide GPCRs
T52790	WP1825	GPCR ligand binding
T52790	WP1824	GPCR downstream signaling
T52921	WP455	GPCRs, Class A Rhodopsin-like
T52921	WP24	Peptide GPCRs
T52921	WP1825	GPCR ligand binding
T52921	WP1824	GPCR downstream signaling
T52953	WP364	IL-6 signaling pathway
T52953	WP2806	Human Complement System
T52953	WP1798	Complement cascade
T52953	WP176	Folate Metabolism
T52953	WP1533	Vitamin B12 Metabolism
T52953	WP15	Selenium Micronutrient Network
T53389	WP560	TGF Beta Signaling Pathway
T53389	WP400	p38 MAPK Signaling Pathway
T53389	WP382	MAPK Signaling Pathway
T53389	WP366	TGF beta Signaling Pathway
T53389	WP2870	Extracellular vesicle-mediated signaling in recipient cells
T53389	WP2795	Cardiac Hypertrophic Response
T53389	WP2742	Signaling by TGF-beta Receptor Complex
T53389	WP2377	Integrated Pancreatic Cancer Pathway
T53389	WP1984	Integrated Breast Cancer Pathway
T53472	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T54132	WP2669	Potassium Channels
T54132	WP1843	L1CAM interactions
T54156	WP474	Endochondral Ossification
T54156	WP2865	IL1 and megakaryotyces in obesity
T54156	WP2815	Mammary gland development pathway - Involution (Stage 4 of 4)
T54156	WP2769	Activation of Matrix Metalloproteinases
T54156	WP2708	Degradation of collagen
T54156	WP2431	Spinal Cord Injury
T54156	WP2324	AGE/RAGE pathway
T54156	WP2036	TWEAK Signaling Pathway
T54156	WP1539	Angiogenesis
T54156	WP1434	Osteopontin Signaling
T54156	WP129	Matrix Metalloproteinases
T54582	WP236	Adipogenesis
T54582	WP1857	Metabolism of water-soluble vitamins and cofactors
T54582	WP1797	Circadian Clock
T54761	WP422	MAPK Cascade
T54761	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T54761	WP2431	Spinal Cord Injury
T54761	WP2276	Glial Cell Differentiation
T54761	WP2064	Neural Crest Differentiation
T54771	WP2884	NRF2 pathway
T54771	WP1935	Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds
T54771	WP1848	Metabolism of carbohydrates
T54902	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T55273	WP61	Notch Signaling Pathway
T55273	WP2722	Signaling by NOTCH3
T55273	WP2721	Signaling by NOTCH4
T55273	WP2720	Signaling by NOTCH1
T55273	WP2718	Signaling by NOTCH2
T55273	WP268	Notch Signaling Pathway
T55273	WP2064	Neural Crest Differentiation
T55293	WP366	TGF beta Signaling Pathway
T55293	WP306	Focal Adhesion
T55293	WP2806	Human Complement System
T55293	WP2703	Extracellular matrix organization
T55293	WP2332	Interleukin-11 Signaling Pathway
T55293	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T55293	WP2005	miR-targeted genes in muscle cell - TarBase
T55293	WP2004	miR-targeted genes in lymphocytes - TarBase
T55293	WP1883	Platelet Adhesion to exposed collagen
T55293	WP185	Integrin-mediated Cell Adhesion
T55293	WP1843	L1CAM interactions
T55293	WP1833	Integrin cell surface interactions
T55398	WP75	Toll-like receptor signaling pathway
T55398	WP2801	MyD88 cascade initiated on plasma membrane
T55398	WP2768	MyD88 dependent cascade initiated on endosome
T55398	WP2761	MyD88:Mal cascade initiated on plasma membrane
T55398	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T55398	WP2324	AGE/RAGE pathway
T55398	WP195	IL-1 signaling pathway
T55398	WP1839	Interleukin-1 signaling
T55398	WP1449	Regulation of toll-like receptor signaling pathway
T55610	WP706	SIDS Susceptibility Pathways
T55610	WP61	Notch Signaling Pathway
T55610	WP2877	Vitamin D Receptor Pathway
T55610	WP2727	Regulation of Hypoxia-inducible Factor (HIF) by Oxygen
T55610	WP2720	Signaling by NOTCH1
T55610	WP2374	Oncostatin M Signaling Pathway
T55610	WP236	Adipogenesis
T55610	WP2324	AGE/RAGE pathway
T55610	WP1797	Circadian Clock
T55610	WP1539	Angiogenesis
T55709	WP528	Acetylcholine Synthesis
T55709	WP2740	Glycerophospholipid biosynthesis
T55729	WP75	Toll-like receptor signaling pathway
T55729	WP481	Insulin Signaling
T55729	WP395	IL-4 Signaling Pathway
T55729	WP2792	MAP kinase activation in TLR cascade
T55729	WP2733	Regulation of mRNA Stability by Proteins that Bind AU-rich Elements
T55729	WP2643	Nanoparticle-mediated activation of receptor signaling
T55729	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T55729	WP2371	Parkinsons Disease Pathway
T55729	WP1873	NGF signalling via TRKA from the plasma membrane
T55729	WP1865	Myogenesis
T55729	WP1808	DSCAM interactions
T55729	WP1528	Physiological and Pathological Hypertrophy  of the Heart
T55729	WP1449	Regulation of toll-like receptor signaling pathway
T55781	WP1794	Cell surface interactions at the vascular wall
T55860	WP2877	Vitamin D Receptor Pathway
T55860	WP2203	TSLP Signaling Pathway
T56308	WP530	Cytokines and Inflammatory Response
T56308	WP2848	Differentiation Pathway
T56308	WP2377	Integrated Pancreatic Cancer Pathway
T56308	WP2332	Interleukin-11 Signaling Pathway
T56510	WP364	IL-6 signaling pathway
T56510	WP286	IL-3 Signaling Pathway
T56510	WP2763	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways
T56510	WP254	Apoptosis
T56510	WP2447	Amyotrophic lateral sclerosis (ALS)
T56510	WP231	TNF alpha Signaling Pathway
T56510	WP205	IL-7 Signaling Pathway
T56510	WP2034	Leptin signaling pathway
T56510	WP1841	Intrinsic Pathway for Apoptosis
T56510	WP1772	Apoptosis Modulation and Signaling
T56545	WP430	Statin Pathway
T56545	WP2882	Nuclear Receptors Meta-Pathway
T56545	WP2878	PPAR Alpha Pathway
T56545	WP2806	Human Complement System
T56545	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T56545	WP2784	Binding and Uptake of Ligands by Scavenger Receptors
T56545	WP2776	Visual phototransduction
T56545	WP2764	Lipid digestion, mobilization, and transport
T56545	WP1780	ABC-family proteins mediated transport
T56545	WP176	Folate Metabolism
T56545	WP1533	Vitamin B12 Metabolism
T56545	WP15	Selenium Micronutrient Network
T56697	WP2857	Mesodermal Commitment Pathway
T56697	WP2853	Endoderm Differentiation
T56697	WP2848	Differentiation Pathway
T56697	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T56697	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T56697	WP2406	Cardiac Progenitor Differentiation
T57059	WP707	DNA Damage Response
T57059	WP615	Senescence and Autophagy in Cancer
T57059	WP45	G1 to S cell cycle control
T57059	WP437	EGF/EGFR Signaling Pathway
T57059	WP2828	Bladder Cancer
T57059	WP2815	Mammary gland development pathway - Involution (Stage 4 of 4)
T57059	WP2786	Pre-NOTCH Expression and Processing
T57059	WP2586	Aryl Hydrocarbon Receptor
T57059	WP2446	Retinoblastoma (RB) in Cancer
T57059	WP2431	Spinal Cord Injury
T57059	WP2377	Integrated Pancreatic Cancer Pathway
T57059	WP236	Adipogenesis
T57059	WP2263	Prostate Cancer
T57059	WP2261	Signaling Pathways in Glioblastoma
T57059	WP2032	TSH signaling pathway
T57059	WP2005	miR-targeted genes in muscle cell - TarBase
T57059	WP2004	miR-targeted genes in lymphocytes - TarBase
T57059	WP2002	miR-targeted genes in epithelium - TarBase
T57059	WP1984	Integrated Breast Cancer Pathway
T57059	WP1971	Integrated Cancer pathway
T57059	WP1859	Mitotic G2-G2/M phases
T57059	WP1858	Mitotic G1-G1/S phases
T57059	WP1841	Intrinsic Pathway for Apoptosis
T57059	WP179	Cell Cycle
T57059	WP1545	miRNAs involved in DNA damage response
T57059	WP1530	miRNA Regulation of DNA Damage Response
T57278	WP2884	NRF2 pathway
T57943	WP707	DNA Damage Response
T57943	WP706	SIDS Susceptibility Pathways
T57943	WP384	Apoptosis Modulation by HSP70
T57943	WP382	MAPK Signaling Pathway
T57943	WP3286	Copper homeostasis
T57943	WP314	FAS pathway and Stress induction of HSP regulation
T57943	WP2714	Signaling by Hippo
T57943	WP254	Apoptosis
T57943	WP2447	Amyotrophic lateral sclerosis (ALS)
T57943	WP2431	Spinal Cord Injury
T57943	WP2380	BDNF signaling pathway
T57943	WP2377	Integrated Pancreatic Cancer Pathway
T57943	WP2374	Oncostatin M Signaling Pathway
T57943	WP2371	Parkinsons Disease Pathway
T57943	WP2355	Corticotropin-releasing hormone
T57943	WP2328	Allograft Rejection
T57943	WP2324	AGE/RAGE pathway
T57943	WP231	TNF alpha Signaling Pathway
T57943	WP2263	Prostate Cancer
T57943	WP2059	Alzheimers Disease
T57943	WP2036	TWEAK Signaling Pathway
T57943	WP1984	Integrated Breast Cancer Pathway
T57943	WP1976	Signalling by NGF
T57943	WP1971	Integrated Cancer pathway
T57943	WP1896	Regulation of Apoptosis
T57943	WP1841	Intrinsic Pathway for Apoptosis
T57943	WP1784	Apoptotic execution  phase
T57943	WP1772	Apoptosis Modulation and Signaling
T57943	WP1530	miRNA Regulation of DNA Damage Response
T58449	WP45	G1 to S cell cycle control
T58449	WP405	Eukaryotic Transcription Initiation
T58449	WP2795	Cardiac Hypertrophic Response
T58449	WP2772	S Phase
T58449	WP2658	HIV Life Cycle
T58449	WP1984	Integrated Breast Cancer Pathway
T58449	WP1980	Nucleotide Excision Repair
T58449	WP1906	RNA Polymerase II Transcription
T58449	WP1905	RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription
T58449	WP1861	mRNA Capping
T58449	WP1859	Mitotic G2-G2/M phases
T58449	WP1858	Mitotic G1-G1/S phases
T58449	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T58589	WP558	Complement and Coagulation Cascades
T58589	WP554	ACE Inhibitor Pathway
T58589	WP51	Regulation of Actin Cytoskeleton
T58589	WP455	GPCRs, Class A Rhodopsin-like
T58589	WP2877	Vitamin D Receptor Pathway
T58589	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T58589	WP24	Peptide GPCRs
T58589	WP1825	GPCR ligand binding
T58589	WP1824	GPCR downstream signaling
T58970	WP75	Toll-like receptor signaling pathway
T58970	WP734	Serotonin Receptor 4/6/7 and NR3C Signaling
T58970	WP732	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling
T58970	WP722	Serotonin HTR1 Group and FOS Pathway
T58970	WP716	Vitamin A and Carotenoid Metabolism
T58970	WP710	DNA Damage Response (only ATM dependent)
T58970	WP69	TCR Signaling Pathway
T58970	WP673	ErbB Signaling Pathway
T58970	WP666	Hypothetical Network for Drug Addiction
T58970	WP615	Senescence and Autophagy in Cancer
T58970	WP581	EPO Receptor Signaling
T58970	WP51	Regulation of Actin Cytoskeleton
T58970	WP49	IL-2 Signaling Pathway
T58970	WP481	Insulin Signaling
T58970	WP437	EGF/EGFR Signaling Pathway
T58970	WP422	MAPK Cascade
T58970	WP395	IL-4 Signaling Pathway
T58970	WP382	MAPK Signaling Pathway
T58970	WP366	TGF beta Signaling Pathway
T58970	WP364	IL-6 signaling pathway
T58970	WP313	Signaling of Hepatocyte Growth Factor Receptor
T58970	WP304	Kit receptor signaling pathway
T58970	WP2868	TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer
T58970	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T58970	WP286	IL-3 Signaling Pathway
T58970	WP2828	Bladder Cancer
T58970	WP2795	Cardiac Hypertrophic Response
T58970	WP2792	MAP kinase activation in TLR cascade
T58970	WP2759	Fc epsilon receptor (FCERI) signaling
T58970	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T58970	WP2735	RAF/MAP kinase cascade
T58970	WP2643	Nanoparticle-mediated activation of receptor signaling
T58970	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T58970	WP2636	Genes and (Common) Pathways Underlying Drug Addiction
T58970	WP262	EBV LMP1 signaling
T58970	WP26	Signal Transduction of S1P Receptor
T58970	WP259	Nifedipine Activity
T58970	WP2586	Aryl Hydrocarbon Receptor
T58970	WP2526	PDGF Pathway
T58970	WP244	Alpha 6 Beta 4 signaling pathway
T58970	WP2431	Spinal Cord Injury
T58970	WP2380	BDNF signaling pathway
T58970	WP2377	Integrated Pancreatic Cancer Pathway
T58970	WP2374	Oncostatin M Signaling Pathway
T58970	WP2355	Corticotropin-releasing hormone
T58970	WP2332	Interleukin-11 Signaling Pathway
T58970	WP2324	AGE/RAGE pathway
T58970	WP231	TNF alpha Signaling Pathway
T58970	WP23	B Cell Receptor Signaling Pathway
T58970	WP2263	Prostate Cancer
T58970	WP2261	Signaling Pathways in Glioblastoma
T58970	WP2203	TSLP Signaling Pathway
T58970	WP22	IL-9 Signaling Pathway
T58970	WP2197	Endothelin Pathways
T58970	WP2112	IL17 signaling pathway
T58970	WP2059	Alzheimers Disease
T58970	WP205	IL-7 Signaling Pathway
T58970	WP2036	TWEAK Signaling Pathway
T58970	WP2035	FSH signaling pathway
T58970	WP2034	Leptin signaling pathway
T58970	WP2018	RANKL/RANK Signaling Pathway
T58970	WP1984	Integrated Breast Cancer Pathway
T58970	WP1978	Opioid Signalling
T58970	WP195	IL-1 signaling pathway
T58970	WP1929	Thrombin signalling through proteinase activated receptors (PARs)
T58970	WP1911	Signaling by FGFR
T58970	WP185	Integrin-mediated Cell Adhesion
T58970	WP1843	L1CAM interactions
T58970	WP1781	Advanced glycosylation endproduct receptor signaling
T58970	WP1591	Heart Development
T58970	WP1584	Type II diabetes mellitus
T58970	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T58970	WP1539	Angiogenesis
T58970	WP1528	Physiological and Pathological Hypertrophy  of the Heart
T58970	WP1449	Regulation of toll-like receptor signaling pathway
T58970	WP1434	Osteopontin Signaling
T58970	WP127	IL-5 Signaling Pathway
T59056	WP702	Metapathway biotransformation
T59056	WP554	ACE Inhibitor Pathway
T59056	WP43	Oxidation by Cytochrome P450
T59056	WP2749	Metabolism of steroid hormones and vitamin D
T59056	WP237	Glucocorticoid & Mineralcorticoid Metabolism
T59273	WP2765	Mitotic Telophase/Cytokinesis
T59273	WP2757	Mitotic Metaphase and Anaphase
T59273	WP2654	Mitotic Prophase
T59273	WP2652	Mitotic Prometaphase
T59273	WP2377	Integrated Pancreatic Cancer Pathway
T59273	WP231	TNF alpha Signaling Pathway
T59273	WP2263	Prostate Cancer
T59273	WP2005	miR-targeted genes in muscle cell - TarBase
T59273	WP2004	miR-targeted genes in lymphocytes - TarBase
T59273	WP2002	miR-targeted genes in epithelium - TarBase
T59273	WP1984	Integrated Breast Cancer Pathway
T59273	WP1971	Integrated Cancer pathway
T59273	WP1859	Mitotic G2-G2/M phases
T59273	WP179	Cell Cycle
T59273	WP1782	APC/C-mediated degradation of cell cycle proteins
T59273	WP1449	Regulation of toll-like receptor signaling pathway
T59550	WP2005	miR-targeted genes in muscle cell - TarBase
T59550	WP2004	miR-targeted genes in lymphocytes - TarBase
T59550	WP2003	miR-targeted genes in leukocytes - TarBase
T59550	WP2002	miR-targeted genes in epithelium - TarBase
T59550	WP2001	miR-targeted genes in adipocytes - TarBase
T59626	WP80	Nucleotide GPCRs
T59626	WP455	GPCRs, Class A Rhodopsin-like
T59626	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T59626	WP2431	Spinal Cord Injury
T59626	WP1825	GPCR ligand binding
T59626	WP1824	GPCR downstream signaling
T60514	WP1883	Platelet Adhesion to exposed collagen
T60514	WP1826	GPVI-mediated activation cascade
T60514	WP1794	Cell surface interactions at the vascular wall
T60526	WP2806	Human Complement System
T60526	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T60526	WP1794	Cell surface interactions at the vascular wall
T61033	WP236	Adipogenesis
T61581	WP1885	Platelet homeostasis
T61722	WP455	GPCRs, Class A Rhodopsin-like
T61722	WP1825	GPCR ligand binding
T61722	WP1824	GPCR downstream signaling
T62241	WP69	TCR Signaling Pathway
T62241	WP2328	Allograft Rejection
T62241	WP2112	IL17 signaling pathway
T62306	WP455	GPCRs, Class A Rhodopsin-like
T62306	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T62306	WP1825	GPCR ligand binding
T62306	WP1824	GPCR downstream signaling
T62449	WP707	DNA Damage Response
T62449	WP2713	Signaling by SCF-KIT
T62449	WP2516	ATM Signaling Pathway
T62449	WP2446	Retinoblastoma (RB) in Cancer
T62449	WP2377	Integrated Pancreatic Cancer Pathway
T62449	WP2263	Prostate Cancer
T62449	WP1984	Integrated Breast Cancer Pathway
T62449	WP1971	Integrated Cancer pathway
T62449	WP179	Cell Cycle
T62449	WP1775	Cell Cycle Checkpoints
T62449	WP1530	miRNA Regulation of DNA Damage Response
T62705	WP69	TCR Signaling Pathway
T62739	WP437	EGF/EGFR Signaling Pathway
T62739	WP382	MAPK Signaling Pathway
T62739	WP2446	Retinoblastoma (RB) in Cancer
T62739	WP2377	Integrated Pancreatic Cancer Pathway
T62739	WP2038	Regulation of Microtubule Cytoskeleton
T62820	WP501	GPCRs, Class C Metabotropic glutamate, pheromone
T62820	WP1825	GPCR ligand binding
T62820	WP1824	GPCR downstream signaling
T62974	WP455	GPCRs, Class A Rhodopsin-like
T62974	WP24	Peptide GPCRs
T62974	WP1825	GPCR ligand binding
T62974	WP1824	GPCR downstream signaling
T63414	WP2763	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways
T63816	WP474	Endochondral Ossification
T63816	WP2795	Cardiac Hypertrophic Response
T63816	WP2064	Neural Crest Differentiation
T63816	WP2005	miR-targeted genes in muscle cell - TarBase
T63816	WP2004	miR-targeted genes in lymphocytes - TarBase
T63816	WP2002	miR-targeted genes in epithelium - TarBase
T63816	WP1992	TarBasePathway
T63816	WP179	Cell Cycle
T63816	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T63966	WP306	Focal Adhesion
T63966	WP1919	Signaling by VEGF
T63966	WP1539	Angiogenesis
T63986	WP2679	MHC class II antigen presentation
T63986	WP1842	Kinesins
T64074	WP2659	Deadenylation-dependent mRNA decay
T64567	WP2877	Vitamin D Receptor Pathway
T64567	WP2770	Reversible Hydration of Carbon Dioxide
T64567	WP2727	Regulation of Hypoxia-inducible Factor (HIF) by Oxygen
T64645	WP2743	Glycosaminoglycan metabolism
T64682	WP481	Insulin Signaling
T64682	WP2670	Iron uptake and transport
T64682	WP2035	FSH signaling pathway
T64765	WP727	Monoamine Transport
T64765	WP455	GPCRs, Class A Rhodopsin-like
T64765	WP1825	GPCR ligand binding
T64765	WP1824	GPCR downstream signaling
T65019	WP615	Senescence and Autophagy in Cancer
T65019	WP2769	Activation of Matrix Metalloproteinases
T65019	WP2708	Degradation of collagen
T65019	WP2324	AGE/RAGE pathway
T65019	WP129	Matrix Metalloproteinases
T65116	WP2848	Differentiation Pathway
T65116	WP2005	miR-targeted genes in muscle cell - TarBase
T65116	WP2004	miR-targeted genes in lymphocytes - TarBase
T65116	WP2002	miR-targeted genes in epithelium - TarBase
T65116	WP1851	Metabolism of nucleotides
T65198	WP673	ErbB Signaling Pathway
T65198	WP2884	NRF2 pathway
T65198	WP2882	Nuclear Receptors Meta-Pathway
T65198	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T65198	WP2795	Cardiac Hypertrophic Response
T65198	WP2781	Signaling by ERBB4
T65198	WP2780	Signaling by ERBB2
T65198	WP2406	Cardiac Progenitor Differentiation
T65198	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T65200	WP98	Prostaglandin Synthesis and Regulation
T65200	WP2749	Metabolism of steroid hormones and vitamin D
T65200	WP237	Glucocorticoid & Mineralcorticoid Metabolism
T65501	WP2857	Mesodermal Commitment Pathway
T65501	WP2853	Endoderm Differentiation
T65501	WP2525	Trans-sulfuration and one carbon metabolism
T65501	WP241	One Carbon Metabolism
T65501	WP2004	miR-targeted genes in lymphocytes - TarBase
T65864	WP75	Toll-like receptor signaling pathway
T65864	WP727	Monoamine Transport
T65864	WP722	Serotonin HTR1 Group and FOS Pathway
T65864	WP69	TCR Signaling Pathway
T65864	WP615	Senescence and Autophagy in Cancer
T65864	WP585	Interferon type I signaling pathways
T65864	WP481	Insulin Signaling
T65864	WP437	EGF/EGFR Signaling Pathway
T65864	WP422	MAPK Cascade
T65864	WP408	Oxidative Stress
T65864	WP400	p38 MAPK Signaling Pathway
T65864	WP395	IL-4 Signaling Pathway
T65864	WP382	MAPK Signaling Pathway
T65864	WP366	TGF beta Signaling Pathway
T65864	WP304	Kit receptor signaling pathway
T65864	WP2795	Cardiac Hypertrophic Response
T65864	WP2792	MAP kinase activation in TLR cascade
T65864	WP2733	Regulation of mRNA Stability by Proteins that Bind AU-rich Elements
T65864	WP2643	Nanoparticle-mediated activation of receptor signaling
T65864	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T65864	WP2593	JAK/STAT
T65864	WP2447	Amyotrophic lateral sclerosis (ALS)
